"Base","Missing","SourceNumber","Source","Created"
"¹Î½ºÆ®·²_¿©","175","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_175.pal"
"¹Î½ºÆ®·²_¿©","176","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_176.pal"
"¹Î½ºÆ®·²_¿©","177","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_177.pal"
"¹Î½ºÆ®·²_¿©","178","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_178.pal"
"¹Î½ºÆ®·²_¿©","179","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_179.pal"
"¹Î½ºÆ®·²_¿©","180","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_180.pal"
"¹Î½ºÆ®·²_¿©","181","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_181.pal"
"¹Î½ºÆ®·²_¿©","182","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_182.pal"
"¹Î½ºÆ®·²_¿©","183","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_183.pal"
"¹Î½ºÆ®·²_¿©","184","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_184.pal"
"¹Î½ºÆ®·²_¿©","185","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_185.pal"
"¹Î½ºÆ®·²_¿©","186","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_186.pal"
"¹Î½ºÆ®·²_¿©","187","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_187.pal"
"¹Î½ºÆ®·²_¿©","188","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_188.pal"
"¹Î½ºÆ®·²_¿©","189","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_189.pal"
"¹Î½ºÆ®·²_¿©","190","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_190.pal"
"¹Î½ºÆ®·²_¿©","191","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_191.pal"
"¹Î½ºÆ®·²_¿©","192","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_192.pal"
"¹Î½ºÆ®·²_¿©","193","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_193.pal"
"¹Î½ºÆ®·²_¿©","194","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_194.pal"
"¹Î½ºÆ®·²_¿©","195","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_195.pal"
"¹Î½ºÆ®·²_¿©","196","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_196.pal"
"¹Î½ºÆ®·²_¿©","197","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_197.pal"
"¹Î½ºÆ®·²_¿©","198","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_198.pal"
"¹Î½ºÆ®·²_¿©","199","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_199.pal"
"¹Î½ºÆ®·²_¿©","200","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_200.pal"
"¹Î½ºÆ®·²_¿©","201","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_201.pal"
"¹Î½ºÆ®·²_¿©","202","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_202.pal"
"¹Î½ºÆ®·²_¿©","203","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_203.pal"
"¹Î½ºÆ®·²_¿©","204","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_204.pal"
"¹Î½ºÆ®·²_¿©","205","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_205.pal"
"¹Î½ºÆ®·²_¿©","206","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_206.pal"
"¹Î½ºÆ®·²_¿©","207","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_207.pal"
"¹Î½ºÆ®·²_¿©","208","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_208.pal"
"¹Î½ºÆ®·²_¿©","209","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_209.pal"
"¹Î½ºÆ®·²_¿©","210","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_210.pal"
"¹Î½ºÆ®·²_¿©","211","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_211.pal"
"¹Î½ºÆ®·²_¿©","212","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_212.pal"
"¹Î½ºÆ®·²_¿©","213","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_213.pal"
"¹Î½ºÆ®·²_¿©","214","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_214.pal"
"¹Î½ºÆ®·²_¿©","215","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_215.pal"
"¹Î½ºÆ®·²_¿©","216","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_216.pal"
"¹Î½ºÆ®·²_¿©","217","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_217.pal"
"¹Î½ºÆ®·²_¿©","218","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_218.pal"
"¹Î½ºÆ®·²_¿©","219","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_219.pal"
"¹Î½ºÆ®·²_¿©","220","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_220.pal"
"¹Î½ºÆ®·²_¿©","221","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_221.pal"
"¹Î½ºÆ®·²_¿©","222","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_222.pal"
"¹Î½ºÆ®·²_¿©","223","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_223.pal"
"¹Î½ºÆ®·²_¿©","224","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_224.pal"
"¹Î½ºÆ®·²_¿©","225","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_225.pal"
"¹Î½ºÆ®·²_¿©","226","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_226.pal"
"¹Î½ºÆ®·²_¿©","227","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_227.pal"
"¹Î½ºÆ®·²_¿©","228","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_228.pal"
"¹Î½ºÆ®·²_¿©","229","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_229.pal"
"¹Î½ºÆ®·²_¿©","230","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_230.pal"
"¹Î½ºÆ®·²_¿©","231","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_231.pal"
"¹Î½ºÆ®·²_¿©","232","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_232.pal"
"¹Î½ºÆ®·²_¿©","233","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_233.pal"
"¹Î½ºÆ®·²_¿©","234","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_234.pal"
"¹Î½ºÆ®·²_¿©","235","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_235.pal"
"¹Î½ºÆ®·²_¿©","236","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_236.pal"
"¹Î½ºÆ®·²_¿©","237","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_237.pal"
"¹Î½ºÆ®·²_¿©","238","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_238.pal"
"¹Î½ºÆ®·²_¿©","239","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_239.pal"
"¹Î½ºÆ®·²_¿©","240","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_240.pal"
"¹Î½ºÆ®·²_¿©","241","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_241.pal"
"¹Î½ºÆ®·²_¿©","242","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_242.pal"
"¹Î½ºÆ®·²_¿©","243","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_243.pal"
"¹Î½ºÆ®·²_¿©","244","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_244.pal"
"¹Î½ºÆ®·²_¿©","245","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_245.pal"
"¹Î½ºÆ®·²_¿©","246","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_246.pal"
"¹Î½ºÆ®·²_¿©","247","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_247.pal"
"¹Î½ºÆ®·²_¿©","248","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_248.pal"
"¹Î½ºÆ®·²_¿©","249","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_249.pal"
"¹Î½ºÆ®·²_¿©","250","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_250.pal"
"¹Î½ºÆ®·²_¿©","251","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_251.pal"
"¹Î½ºÆ®·²_¿©","252","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_252.pal"
"¹Î½ºÆ®·²_¿©","253","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_253.pal"
"¹Î½ºÆ®·²_¿©","254","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_254.pal"
"¹Î½ºÆ®·²_¿©","255","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_255.pal"
"¹Î½ºÆ®·²_¿©","256","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_256.pal"
"¹Î½ºÆ®·²_¿©","257","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_257.pal"
"¹Î½ºÆ®·²_¿©","258","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_258.pal"
"¹Î½ºÆ®·²_¿©","259","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_259.pal"
"¹Î½ºÆ®·²_¿©","260","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_260.pal"
"¹Î½ºÆ®·²_¿©","261","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_261.pal"
"¹Î½ºÆ®·²_¿©","262","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_262.pal"
"¹Î½ºÆ®·²_¿©","263","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_263.pal"
"¹Î½ºÆ®·²_¿©","264","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_264.pal"
"¹Î½ºÆ®·²_¿©","265","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_265.pal"
"¹Î½ºÆ®·²_¿©","266","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_266.pal"
"¹Î½ºÆ®·²_¿©","267","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_267.pal"
"¹Î½ºÆ®·²_¿©","268","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_268.pal"
"¹Î½ºÆ®·²_¿©","269","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_269.pal"
"¹Î½ºÆ®·²_¿©","270","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_270.pal"
"¹Î½ºÆ®·²_¿©","271","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_271.pal"
"¹Î½ºÆ®·²_¿©","272","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_272.pal"
"¹Î½ºÆ®·²_¿©","273","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_273.pal"
"¹Î½ºÆ®·²_¿©","274","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_274.pal"
"¹Î½ºÆ®·²_¿©","275","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_275.pal"
"¹Î½ºÆ®·²_¿©","276","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_276.pal"
"¹Î½ºÆ®·²_¿©","277","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_277.pal"
"¹Î½ºÆ®·²_¿©","278","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_278.pal"
"¹Î½ºÆ®·²_¿©","279","3","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_3.pal","C:\Users\wesley\Desktop\MeuRag\data\palette\¸ö\¹Î½ºÆ®·²_¿©_279.pal"
