"Base","Style","Variant","ChangedEntries","Mask","BaseStyle"
"whitesmith_male","10","red","47","8_vs_9","9"
"whitesmith_male","11","orange","47","8_vs_9","9"
"whitesmith_male","12","gold","47","8_vs_9","9"
"whitesmith_male","13","green","47","8_vs_9","9"
"whitesmith_male","14","teal","47","8_vs_9","9"
"whitesmith_male","15","blue","47","8_vs_9","9"
"whitesmith_male","16","purple","47","8_vs_9","9"
"whitesmith_male","17","pink","47","8_vs_9","9"
"whitesmith_male","18","dark","47","8_vs_9","9"
"whitesmith_male","19","white","47","8_vs_9","9"
"whitesmith_male","20","brown","47","8_vs_9","9"
"whitesmith_male_riding","10","red","47","8_vs_9","9"
"whitesmith_male_riding","11","orange","47","8_vs_9","9"
"whitesmith_male_riding","12","gold","47","8_vs_9","9"
"whitesmith_male_riding","13","green","47","8_vs_9","9"
"whitesmith_male_riding","14","teal","47","8_vs_9","9"
"whitesmith_male_riding","15","blue","47","8_vs_9","9"
"whitesmith_male_riding","16","purple","47","8_vs_9","9"
"whitesmith_male_riding","17","pink","47","8_vs_9","9"
"whitesmith_male_riding","18","dark","47","8_vs_9","9"
"whitesmith_male_riding","19","white","47","8_vs_9","9"
"whitesmith_male_riding","20","brown","47","8_vs_9","9"
"windhawk_female","10","red","48","8_vs_9","9"
"windhawk_female","11","orange","48","8_vs_9","9"
"windhawk_female","12","gold","48","8_vs_9","9"
"windhawk_female","13","green","48","8_vs_9","9"
"windhawk_female","14","teal","48","8_vs_9","9"
"windhawk_female","15","blue","48","8_vs_9","9"
"windhawk_female","16","purple","48","8_vs_9","9"
"windhawk_female","17","pink","48","8_vs_9","9"
"windhawk_female","18","dark","48","8_vs_9","9"
"windhawk_female","19","white","48","8_vs_9","9"
"windhawk_female","20","brown","48","8_vs_9","9"
"windhawk_female_riding","10","red","48","8_vs_9","9"
"windhawk_female_riding","11","orange","48","8_vs_9","9"
"windhawk_female_riding","12","gold","48","8_vs_9","9"
"windhawk_female_riding","13","green","48","8_vs_9","9"
"windhawk_female_riding","14","teal","48","8_vs_9","9"
"windhawk_female_riding","15","blue","48","8_vs_9","9"
"windhawk_female_riding","16","purple","48","8_vs_9","9"
"windhawk_female_riding","17","pink","48","8_vs_9","9"
"windhawk_female_riding","18","dark","48","8_vs_9","9"
"windhawk_female_riding","19","white","48","8_vs_9","9"
"windhawk_female_riding","20","brown","48","8_vs_9","9"
"windhawk_male","10","red","37","8_vs_9","9"
"windhawk_male","11","orange","37","8_vs_9","9"
"windhawk_male","12","gold","37","8_vs_9","9"
"windhawk_male","13","green","37","8_vs_9","9"
"windhawk_male","14","teal","37","8_vs_9","9"
"windhawk_male","15","blue","37","8_vs_9","9"
"windhawk_male","16","purple","37","8_vs_9","9"
"windhawk_male","17","pink","37","8_vs_9","9"
"windhawk_male","18","dark","37","8_vs_9","9"
"windhawk_male","19","white","37","8_vs_9","9"
"windhawk_male","20","brown","37","8_vs_9","9"
"windhawk_male_riding","10","red","37","8_vs_9","9"
"windhawk_male_riding","11","orange","37","8_vs_9","9"
"windhawk_male_riding","12","gold","37","8_vs_9","9"
"windhawk_male_riding","13","green","37","8_vs_9","9"
"windhawk_male_riding","14","teal","37","8_vs_9","9"
"windhawk_male_riding","15","blue","37","8_vs_9","9"
"windhawk_male_riding","16","purple","37","8_vs_9","9"
"windhawk_male_riding","17","pink","37","8_vs_9","9"
"windhawk_male_riding","18","dark","37","8_vs_9","9"
"windhawk_male_riding","19","white","37","8_vs_9","9"
"windhawk_male_riding","20","brown","37","8_vs_9","9"
"windhawk_riding_³²","10","red","37","8_vs_9","9"
"windhawk_riding_³²","11","orange","37","8_vs_9","9"
"windhawk_riding_³²","12","gold","37","8_vs_9","9"
"windhawk_riding_³²","13","green","37","8_vs_9","9"
"windhawk_riding_³²","14","teal","37","8_vs_9","9"
"windhawk_riding_³²","15","blue","37","8_vs_9","9"
"windhawk_riding_³²","16","purple","37","8_vs_9","9"
"windhawk_riding_³²","17","pink","37","8_vs_9","9"
"windhawk_riding_³²","18","dark","37","8_vs_9","9"
"windhawk_riding_³²","19","white","37","8_vs_9","9"
"windhawk_riding_³²","20","brown","37","8_vs_9","9"
"windhawk_riding_¿©","10","red","48","8_vs_9","9"
"windhawk_riding_¿©","11","orange","48","8_vs_9","9"
"windhawk_riding_¿©","12","gold","48","8_vs_9","9"
"windhawk_riding_¿©","13","green","48","8_vs_9","9"
"windhawk_riding_¿©","14","teal","48","8_vs_9","9"
"windhawk_riding_¿©","15","blue","48","8_vs_9","9"
"windhawk_riding_¿©","16","purple","48","8_vs_9","9"
"windhawk_riding_¿©","17","pink","48","8_vs_9","9"
"windhawk_riding_¿©","18","dark","48","8_vs_9","9"
"windhawk_riding_¿©","19","white","48","8_vs_9","9"
"windhawk_riding_¿©","20","brown","48","8_vs_9","9"
"windhawk_³²","10","red","37","8_vs_9","9"
"windhawk_³²","11","orange","37","8_vs_9","9"
"windhawk_³²","12","gold","37","8_vs_9","9"
"windhawk_³²","13","green","37","8_vs_9","9"
"windhawk_³²","14","teal","37","8_vs_9","9"
"windhawk_³²","15","blue","37","8_vs_9","9"
"windhawk_³²","16","purple","37","8_vs_9","9"
"windhawk_³²","17","pink","37","8_vs_9","9"
"windhawk_³²","18","dark","37","8_vs_9","9"
"windhawk_³²","19","white","37","8_vs_9","9"
"windhawk_³²","20","brown","37","8_vs_9","9"
"windhawk_¿©","10","red","48","8_vs_9","9"
"windhawk_¿©","11","orange","48","8_vs_9","9"
"windhawk_¿©","12","gold","48","8_vs_9","9"
"windhawk_¿©","13","green","48","8_vs_9","9"
"windhawk_¿©","14","teal","48","8_vs_9","9"
"windhawk_¿©","15","blue","48","8_vs_9","9"
"windhawk_¿©","16","purple","48","8_vs_9","9"
"windhawk_¿©","17","pink","48","8_vs_9","9"
"windhawk_¿©","18","dark","48","8_vs_9","9"
"windhawk_¿©","19","white","48","8_vs_9","9"
"windhawk_¿©","20","brown","48","8_vs_9","9"
"wizard_female","10","red","47","8_vs_9","9"
"wizard_female","11","orange","47","8_vs_9","9"
"wizard_female","12","gold","47","8_vs_9","9"
"wizard_female","13","green","47","8_vs_9","9"
"wizard_female","14","teal","47","8_vs_9","9"
"wizard_female","15","blue","47","8_vs_9","9"
"wizard_female","16","purple","47","8_vs_9","9"
"wizard_female","17","pink","47","8_vs_9","9"
"wizard_female","18","dark","47","8_vs_9","9"
"wizard_female","19","white","47","8_vs_9","9"
"wizard_female","20","brown","47","8_vs_9","9"
"wizard_male","10","red","46","8_vs_9","9"
"wizard_male","11","orange","46","8_vs_9","9"
"wizard_male","12","gold","46","8_vs_9","9"
"wizard_male","13","green","46","8_vs_9","9"
"wizard_male","14","teal","46","8_vs_9","9"
"wizard_male","15","blue","46","8_vs_9","9"
"wizard_male","16","purple","46","8_vs_9","9"
"wizard_male","17","pink","46","8_vs_9","9"
"wizard_male","18","dark","46","8_vs_9","9"
"wizard_male","19","white","46","8_vs_9","9"
"wizard_male","20","brown","46","8_vs_9","9"
"wolf_windhawk_female","10","red","48","8_vs_9","9"
"wolf_windhawk_female","11","orange","48","8_vs_9","9"
"wolf_windhawk_female","12","gold","48","8_vs_9","9"
"wolf_windhawk_female","13","green","48","8_vs_9","9"
"wolf_windhawk_female","14","teal","48","8_vs_9","9"
"wolf_windhawk_female","15","blue","48","8_vs_9","9"
"wolf_windhawk_female","16","purple","48","8_vs_9","9"
"wolf_windhawk_female","17","pink","48","8_vs_9","9"
"wolf_windhawk_female","18","dark","48","8_vs_9","9"
"wolf_windhawk_female","19","white","48","8_vs_9","9"
"wolf_windhawk_female","20","brown","48","8_vs_9","9"
"wolf_windhawk_male","10","red","37","8_vs_9","9"
"wolf_windhawk_male","11","orange","37","8_vs_9","9"
"wolf_windhawk_male","12","gold","37","8_vs_9","9"
"wolf_windhawk_male","13","green","37","8_vs_9","9"
"wolf_windhawk_male","14","teal","37","8_vs_9","9"
"wolf_windhawk_male","15","blue","37","8_vs_9","9"
"wolf_windhawk_male","16","purple","37","8_vs_9","9"
"wolf_windhawk_male","17","pink","37","8_vs_9","9"
"wolf_windhawk_male","18","dark","37","8_vs_9","9"
"wolf_windhawk_male","19","white","37","8_vs_9","9"
"wolf_windhawk_male","20","brown","37","8_vs_9","9"
"wolf_windhawk_³²","10","red","37","8_vs_9","9"
"wolf_windhawk_³²","11","orange","37","8_vs_9","9"
"wolf_windhawk_³²","12","gold","37","8_vs_9","9"
"wolf_windhawk_³²","13","green","37","8_vs_9","9"
"wolf_windhawk_³²","14","teal","37","8_vs_9","9"
"wolf_windhawk_³²","15","blue","37","8_vs_9","9"
"wolf_windhawk_³²","16","purple","37","8_vs_9","9"
"wolf_windhawk_³²","17","pink","37","8_vs_9","9"
"wolf_windhawk_³²","18","dark","37","8_vs_9","9"
"wolf_windhawk_³²","19","white","37","8_vs_9","9"
"wolf_windhawk_³²","20","brown","37","8_vs_9","9"
"wolf_windhawk_¿©","10","red","48","8_vs_9","9"
"wolf_windhawk_¿©","11","orange","48","8_vs_9","9"
"wolf_windhawk_¿©","12","gold","48","8_vs_9","9"
"wolf_windhawk_¿©","13","green","48","8_vs_9","9"
"wolf_windhawk_¿©","14","teal","48","8_vs_9","9"
"wolf_windhawk_¿©","15","blue","48","8_vs_9","9"
"wolf_windhawk_¿©","16","purple","48","8_vs_9","9"
"wolf_windhawk_¿©","17","pink","48","8_vs_9","9"
"wolf_windhawk_¿©","18","dark","48","8_vs_9","9"
"wolf_windhawk_¿©","19","white","48","8_vs_9","9"
"wolf_windhawk_¿©","20","brown","48","8_vs_9","9"
"°áÈ¥_³²","10","red","0","8_vs_9","9"
"°áÈ¥_³²","11","orange","0","8_vs_9","9"
"°áÈ¥_³²","12","gold","0","8_vs_9","9"
"°áÈ¥_³²","13","green","0","8_vs_9","9"
"°áÈ¥_³²","14","teal","0","8_vs_9","9"
"°áÈ¥_³²","15","blue","0","8_vs_9","9"
"°áÈ¥_³²","16","purple","0","8_vs_9","9"
"°áÈ¥_³²","17","pink","0","8_vs_9","9"
"°áÈ¥_³²","18","dark","0","8_vs_9","9"
"°áÈ¥_³²","19","white","0","8_vs_9","9"
"°áÈ¥_³²","20","brown","0","8_vs_9","9"
"°áÈ¥_¿©","10","red","0","8_vs_9","9"
"°áÈ¥_¿©","11","orange","0","8_vs_9","9"
"°áÈ¥_¿©","12","gold","0","8_vs_9","9"
"°áÈ¥_¿©","13","green","0","8_vs_9","9"
"°áÈ¥_¿©","14","teal","0","8_vs_9","9"
"°áÈ¥_¿©","15","blue","0","8_vs_9","9"
"°áÈ¥_¿©","16","purple","0","8_vs_9","9"
"°áÈ¥_¿©","17","pink","0","8_vs_9","9"
"°áÈ¥_¿©","18","dark","0","8_vs_9","9"
"°áÈ¥_¿©","19","white","0","8_vs_9","9"
"°áÈ¥_¿©","20","brown","0","8_vs_9","9"
"°Ç³Ê_³²","10","red","41","8_vs_9","9"
"°Ç³Ê_³²","11","orange","41","8_vs_9","9"
"°Ç³Ê_³²","12","gold","41","8_vs_9","9"
"°Ç³Ê_³²","13","green","41","8_vs_9","9"
"°Ç³Ê_³²","14","teal","41","8_vs_9","9"
"°Ç³Ê_³²","15","blue","41","8_vs_9","9"
"°Ç³Ê_³²","16","purple","41","8_vs_9","9"
"°Ç³Ê_³²","17","pink","41","8_vs_9","9"
"°Ç³Ê_³²","18","dark","41","8_vs_9","9"
"°Ç³Ê_³²","19","white","41","8_vs_9","9"
"°Ç³Ê_³²","20","brown","41","8_vs_9","9"
"°Ç³Ê_¿©","10","red","40","8_vs_9","9"
"°Ç³Ê_¿©","11","orange","40","8_vs_9","9"
"°Ç³Ê_¿©","12","gold","40","8_vs_9","9"
"°Ç³Ê_¿©","13","green","40","8_vs_9","9"
"°Ç³Ê_¿©","14","teal","40","8_vs_9","9"
"°Ç³Ê_¿©","15","blue","40","8_vs_9","9"
"°Ç³Ê_¿©","16","purple","40","8_vs_9","9"
"°Ç³Ê_¿©","17","pink","40","8_vs_9","9"
"°Ç³Ê_¿©","18","dark","40","8_vs_9","9"
"°Ç³Ê_¿©","19","white","40","8_vs_9","9"
"°Ç³Ê_¿©","20","brown","40","8_vs_9","9"
"°Ë»ç_³²","10","red","31","8_vs_9","9"
"°Ë»ç_³²","11","orange","31","8_vs_9","9"
"°Ë»ç_³²","12","gold","31","8_vs_9","9"
"°Ë»ç_³²","13","green","31","8_vs_9","9"
"°Ë»ç_³²","14","teal","31","8_vs_9","9"
"°Ë»ç_³²","15","blue","31","8_vs_9","9"
"°Ë»ç_³²","16","purple","31","8_vs_9","9"
"°Ë»ç_³²","17","pink","31","8_vs_9","9"
"°Ë»ç_³²","18","dark","31","8_vs_9","9"
"°Ë»ç_³²","19","white","31","8_vs_9","9"
"°Ë»ç_³²","20","brown","31","8_vs_9","9"
"°Ë»ç_¿©","10","red","23","8_vs_9","9"
"°Ë»ç_¿©","11","orange","23","8_vs_9","9"
"°Ë»ç_¿©","12","gold","23","8_vs_9","9"
"°Ë»ç_¿©","13","green","23","8_vs_9","9"
"°Ë»ç_¿©","14","teal","23","8_vs_9","9"
"°Ë»ç_¿©","15","blue","23","8_vs_9","9"
"°Ë»ç_¿©","16","purple","23","8_vs_9","9"
"°Ë»ç_¿©","17","pink","23","8_vs_9","9"
"°Ë»ç_¿©","18","dark","23","8_vs_9","9"
"°Ë»ç_¿©","19","white","23","8_vs_9","9"
"°Ë»ç_¿©","20","brown","23","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","10","red","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","11","orange","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","12","gold","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","13","green","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","14","teal","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","15","blue","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","16","purple","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","17","pink","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","18","dark","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","19","white","31","8_vs_9","9"
"°Ë»çÆäÄÚ_³²","20","brown","31","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","10","red","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","11","orange","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","12","gold","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","13","green","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","14","teal","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","15","blue","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","16","purple","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","17","pink","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","18","dark","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","19","white","23","8_vs_9","9"
"°Ë»çÆäÄÚ_¿©","20","brown","23","8_vs_9","9"
"±â»ç_³²","10","red","55","8_vs_9","9"
"±â»ç_³²","11","orange","55","8_vs_9","9"
"±â»ç_³²","12","gold","55","8_vs_9","9"
"±â»ç_³²","13","green","55","8_vs_9","9"
"±â»ç_³²","14","teal","55","8_vs_9","9"
"±â»ç_³²","15","blue","55","8_vs_9","9"
"±â»ç_³²","16","purple","55","8_vs_9","9"
"±â»ç_³²","17","pink","55","8_vs_9","9"
"±â»ç_³²","18","dark","55","8_vs_9","9"
"±â»ç_³²","19","white","55","8_vs_9","9"
"±â»ç_³²","20","brown","55","8_vs_9","9"
"±â»ç_¿©","10","red","71","8_vs_9","9"
"±â»ç_¿©","11","orange","71","8_vs_9","9"
"±â»ç_¿©","12","gold","71","8_vs_9","9"
"±â»ç_¿©","13","green","71","8_vs_9","9"
"±â»ç_¿©","14","teal","71","8_vs_9","9"
"±â»ç_¿©","15","blue","71","8_vs_9","9"
"±â»ç_¿©","16","purple","71","8_vs_9","9"
"±â»ç_¿©","17","pink","71","8_vs_9","9"
"±â»ç_¿©","18","dark","71","8_vs_9","9"
"±â»ç_¿©","19","white","71","8_vs_9","9"
"±â»ç_¿©","20","brown","71","8_vs_9","9"
"±Ã¼ö_³²","10","red","55","8_vs_9","9"
"±Ã¼ö_³²","11","orange","55","8_vs_9","9"
"±Ã¼ö_³²","12","gold","55","8_vs_9","9"
"±Ã¼ö_³²","13","green","55","8_vs_9","9"
"±Ã¼ö_³²","14","teal","55","8_vs_9","9"
"±Ã¼ö_³²","15","blue","55","8_vs_9","9"
"±Ã¼ö_³²","16","purple","55","8_vs_9","9"
"±Ã¼ö_³²","17","pink","55","8_vs_9","9"
"±Ã¼ö_³²","18","dark","55","8_vs_9","9"
"±Ã¼ö_³²","19","white","55","8_vs_9","9"
"±Ã¼ö_³²","20","brown","55","8_vs_9","9"
"±Ã¼ö_¿©","10","red","30","8_vs_9","9"
"±Ã¼ö_¿©","11","orange","30","8_vs_9","9"
"±Ã¼ö_¿©","12","gold","30","8_vs_9","9"
"±Ã¼ö_¿©","13","green","30","8_vs_9","9"
"±Ã¼ö_¿©","14","teal","30","8_vs_9","9"
"±Ã¼ö_¿©","15","blue","30","8_vs_9","9"
"±Ã¼ö_¿©","16","purple","30","8_vs_9","9"
"±Ã¼ö_¿©","17","pink","30","8_vs_9","9"
"±Ã¼ö_¿©","18","dark","30","8_vs_9","9"
"±Ã¼ö_¿©","19","white","30","8_vs_9","9"
"±Ã¼ö_¿©","20","brown","30","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","10","red","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","11","orange","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","12","gold","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","13","green","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","14","teal","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","15","blue","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","16","purple","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","17","pink","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","18","dark","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","19","white","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_³²","20","brown","46","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","10","red","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","11","orange","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","12","gold","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","13","green","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","14","teal","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","15","blue","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","16","purple","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","17","pink","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","18","dark","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","19","white","38","8_vs_9","9"
"±æ·ÎÆ¾Å©·Î½º_¿©","20","brown","38","8_vs_9","9"
"±Ç¼º_³²","10","red","57","8_vs_9","9"
"±Ç¼º_³²","11","orange","57","8_vs_9","9"
"±Ç¼º_³²","12","gold","57","8_vs_9","9"
"±Ç¼º_³²","13","green","57","8_vs_9","9"
"±Ç¼º_³²","14","teal","57","8_vs_9","9"
"±Ç¼º_³²","15","blue","57","8_vs_9","9"
"±Ç¼º_³²","16","purple","57","8_vs_9","9"
"±Ç¼º_³²","17","pink","57","8_vs_9","9"
"±Ç¼º_³²","18","dark","57","8_vs_9","9"
"±Ç¼º_³²","19","white","57","8_vs_9","9"
"±Ç¼º_³²","20","brown","57","8_vs_9","9"
"±Ç¼º_¿©","10","red","57","8_vs_9","9"
"±Ç¼º_¿©","11","orange","57","8_vs_9","9"
"±Ç¼º_¿©","12","gold","57","8_vs_9","9"
"±Ç¼º_¿©","13","green","57","8_vs_9","9"
"±Ç¼º_¿©","14","teal","57","8_vs_9","9"
"±Ç¼º_¿©","15","blue","57","8_vs_9","9"
"±Ç¼º_¿©","16","purple","57","8_vs_9","9"
"±Ç¼º_¿©","17","pink","57","8_vs_9","9"
"±Ç¼º_¿©","18","dark","57","8_vs_9","9"
"±Ç¼º_¿©","19","white","57","8_vs_9","9"
"±Ç¼º_¿©","20","brown","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","10","red","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","11","orange","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","12","gold","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","13","green","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","14","teal","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","15","blue","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","16","purple","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","17","pink","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","18","dark","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","19","white","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_³²","20","brown","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","10","red","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","11","orange","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","12","gold","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","13","green","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","14","teal","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","15","blue","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","16","purple","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","17","pink","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","18","dark","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","19","white","57","8_vs_9","9"
"±Ç¼ºÀ¶ÇÕ_¿©","20","brown","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","10","red","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","11","orange","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","12","gold","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","13","green","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","14","teal","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","15","blue","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","16","purple","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","17","pink","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","18","dark","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","19","white","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_³²","20","brown","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","10","red","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","11","orange","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","12","gold","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","13","green","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","14","teal","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","15","blue","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","16","purple","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","17","pink","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","18","dark","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","19","white","57","8_vs_9","9"
"±Ç¼ºÆ÷¸µ_¿©","20","brown","57","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","10","red","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","11","orange","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","12","gold","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","13","green","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","14","teal","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","15","blue","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","16","purple","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","17","pink","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","18","dark","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","19","white","23","8_vs_9","9"
"±×¸®Æù·Î¾â_³²","20","brown","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","10","red","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","11","orange","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","12","gold","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","13","green","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","14","teal","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","15","blue","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","16","purple","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","17","pink","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","18","dark","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","19","white","23","8_vs_9","9"
"±×¸®Æù·Î¾â_¿©","20","brown","23","8_vs_9","9"
"´í¼­_¿©","10","red","71","8_vs_9","9"
"´í¼­_¿©","11","orange","71","8_vs_9","9"
"´í¼­_¿©","12","gold","71","8_vs_9","9"
"´í¼­_¿©","13","green","71","8_vs_9","9"
"´í¼­_¿©","14","teal","71","8_vs_9","9"
"´í¼­_¿©","15","blue","71","8_vs_9","9"
"´í¼­_¿©","16","purple","71","8_vs_9","9"
"´í¼­_¿©","17","pink","71","8_vs_9","9"
"´í¼­_¿©","18","dark","71","8_vs_9","9"
"´í¼­_¿©","19","white","71","8_vs_9","9"
"´í¼­_¿©","20","brown","71","8_vs_9","9"
"´ÑÀÚ_³²","10","red","49","8_vs_9","9"
"´ÑÀÚ_³²","11","orange","49","8_vs_9","9"
"´ÑÀÚ_³²","12","gold","49","8_vs_9","9"
"´ÑÀÚ_³²","13","green","49","8_vs_9","9"
"´ÑÀÚ_³²","14","teal","49","8_vs_9","9"
"´ÑÀÚ_³²","15","blue","49","8_vs_9","9"
"´ÑÀÚ_³²","16","purple","49","8_vs_9","9"
"´ÑÀÚ_³²","17","pink","49","8_vs_9","9"
"´ÑÀÚ_³²","18","dark","49","8_vs_9","9"
"´ÑÀÚ_³²","19","white","49","8_vs_9","9"
"´ÑÀÚ_³²","20","brown","49","8_vs_9","9"
"´ÑÀÚ_¿©","10","red","49","8_vs_9","9"
"´ÑÀÚ_¿©","11","orange","49","8_vs_9","9"
"´ÑÀÚ_¿©","12","gold","49","8_vs_9","9"
"´ÑÀÚ_¿©","13","green","49","8_vs_9","9"
"´ÑÀÚ_¿©","14","teal","49","8_vs_9","9"
"´ÑÀÚ_¿©","15","blue","49","8_vs_9","9"
"´ÑÀÚ_¿©","16","purple","49","8_vs_9","9"
"´ÑÀÚ_¿©","17","pink","49","8_vs_9","9"
"´ÑÀÚ_¿©","18","dark","49","8_vs_9","9"
"´ÑÀÚ_¿©","19","white","49","8_vs_9","9"
"´ÑÀÚ_¿©","20","brown","49","8_vs_9","9"
"µµµÏ_³²","10","red","14","8_vs_9","9"
