"Base","Style","Variant","ChangedEntries","Mask","BaseStyle"
"ostrich_hunter_female","10","purple","46","1_vs_3","1"
"ostrich_hunter_female","11","pink","46","1_vs_3","1"
"ostrich_hunter_female","12","dark","46","1_vs_3","1"
"ostrich_hunter_female","13","white","46","1_vs_3","1"
"ostrich_hunter_female","14","brown","46","1_vs_3","1"
"ostrich_hunter_female","15","sky","46","1_vs_3","1"
"ostrich_hunter_female","16","rose","46","1_vs_3","1"
"ostrich_hunter_female","17","mint","46","1_vs_3","1"
"ostrich_hunter_female","18","peach","46","1_vs_3","1"
"ostrich_hunter_female","19","navy","46","1_vs_3","1"
"ostrich_hunter_female","20","wine","46","1_vs_3","1"
"ostrich_hunter_male","4","red","40","1_vs_3","1"
"ostrich_hunter_male","5","orange","40","1_vs_3","1"
"ostrich_hunter_male","6","gold","40","1_vs_3","1"
"ostrich_hunter_male","7","green","40","1_vs_3","1"
"ostrich_hunter_male","8","teal","40","1_vs_3","1"
"ostrich_hunter_male","9","blue","40","1_vs_3","1"
"ostrich_hunter_male","10","purple","40","1_vs_3","1"
"ostrich_hunter_male","11","pink","40","1_vs_3","1"
"ostrich_hunter_male","12","dark","40","1_vs_3","1"
"ostrich_hunter_male","13","white","40","1_vs_3","1"
"ostrich_hunter_male","14","brown","40","1_vs_3","1"
"ostrich_hunter_male","15","sky","40","1_vs_3","1"
"ostrich_hunter_male","16","rose","40","1_vs_3","1"
"ostrich_hunter_male","17","mint","40","1_vs_3","1"
"ostrich_hunter_male","18","peach","40","1_vs_3","1"
"ostrich_hunter_male","19","navy","40","1_vs_3","1"
"ostrich_hunter_male","20","wine","40","1_vs_3","1"
"ostrich_sniper_female","4","red","52","1_vs_3","1"
"ostrich_sniper_female","5","orange","52","1_vs_3","1"
"ostrich_sniper_female","6","gold","52","1_vs_3","1"
"ostrich_sniper_female","7","green","52","1_vs_3","1"
"ostrich_sniper_female","8","teal","52","1_vs_3","1"
"ostrich_sniper_female","9","blue","52","1_vs_3","1"
"ostrich_sniper_female","10","purple","52","1_vs_3","1"
"ostrich_sniper_female","11","pink","52","1_vs_3","1"
"ostrich_sniper_female","12","dark","52","1_vs_3","1"
"ostrich_sniper_female","13","white","52","1_vs_3","1"
"ostrich_sniper_female","14","brown","52","1_vs_3","1"
"ostrich_sniper_female","15","sky","52","1_vs_3","1"
"ostrich_sniper_female","16","rose","52","1_vs_3","1"
"ostrich_sniper_female","17","mint","52","1_vs_3","1"
"ostrich_sniper_female","18","peach","52","1_vs_3","1"
"ostrich_sniper_female","19","navy","52","1_vs_3","1"
"ostrich_sniper_female","20","wine","52","1_vs_3","1"
"ostrich_sniper_male","4","red","41","1_vs_3","1"
"ostrich_sniper_male","5","orange","41","1_vs_3","1"
"ostrich_sniper_male","6","gold","41","1_vs_3","1"
"ostrich_sniper_male","7","green","41","1_vs_3","1"
"ostrich_sniper_male","8","teal","41","1_vs_3","1"
"ostrich_sniper_male","9","blue","41","1_vs_3","1"
"ostrich_sniper_male","10","purple","41","1_vs_3","1"
"ostrich_sniper_male","11","pink","41","1_vs_3","1"
"ostrich_sniper_male","12","dark","41","1_vs_3","1"
"ostrich_sniper_male","13","white","41","1_vs_3","1"
"ostrich_sniper_male","14","brown","41","1_vs_3","1"
"ostrich_sniper_male","15","sky","41","1_vs_3","1"
"ostrich_sniper_male","16","rose","41","1_vs_3","1"
"ostrich_sniper_male","17","mint","41","1_vs_3","1"
"ostrich_sniper_male","18","peach","41","1_vs_3","1"
"ostrich_sniper_male","19","navy","41","1_vs_3","1"
"ostrich_sniper_male","20","wine","41","1_vs_3","1"
"paladin_female","4","red","54","1_vs_3","1"
"paladin_female","5","orange","54","1_vs_3","1"
"paladin_female","6","gold","54","1_vs_3","1"
"paladin_female","7","green","54","1_vs_3","1"
"paladin_female","8","teal","54","1_vs_3","1"
"paladin_female","9","blue","54","1_vs_3","1"
"paladin_female","10","purple","54","1_vs_3","1"
"paladin_female","11","pink","54","1_vs_3","1"
"paladin_female","12","dark","54","1_vs_3","1"
"paladin_female","13","white","54","1_vs_3","1"
"paladin_female","14","brown","54","1_vs_3","1"
"paladin_female","15","sky","54","1_vs_3","1"
"paladin_female","16","rose","54","1_vs_3","1"
"paladin_female","17","mint","54","1_vs_3","1"
"paladin_female","18","peach","54","1_vs_3","1"
"paladin_female","19","navy","54","1_vs_3","1"
"paladin_female","20","wine","54","1_vs_3","1"
"paladin_male","4","red","51","1_vs_3","1"
"paladin_male","5","orange","51","1_vs_3","1"
"paladin_male","6","gold","51","1_vs_3","1"
"paladin_male","7","green","51","1_vs_3","1"
"paladin_male","8","teal","51","1_vs_3","1"
"paladin_male","9","blue","51","1_vs_3","1"
"paladin_male","10","purple","51","1_vs_3","1"
"paladin_male","11","pink","51","1_vs_3","1"
"paladin_male","12","dark","51","1_vs_3","1"
"paladin_male","13","white","51","1_vs_3","1"
"paladin_male","14","brown","51","1_vs_3","1"
"paladin_male","15","sky","51","1_vs_3","1"
"paladin_male","16","rose","51","1_vs_3","1"
"paladin_male","17","mint","51","1_vs_3","1"
"paladin_male","18","peach","51","1_vs_3","1"
"paladin_male","19","navy","51","1_vs_3","1"
"paladin_male","20","wine","51","1_vs_3","1"
"peco_paladin_female","4","red","47","1_vs_3","1"
"peco_paladin_female","5","orange","47","1_vs_3","1"
"peco_paladin_female","6","gold","47","1_vs_3","1"
"peco_paladin_female","7","green","47","1_vs_3","1"
"peco_paladin_female","8","teal","47","1_vs_3","1"
"peco_paladin_female","9","blue","47","1_vs_3","1"
"peco_paladin_female","10","purple","47","1_vs_3","1"
"peco_paladin_female","11","pink","47","1_vs_3","1"
"peco_paladin_female","12","dark","47","1_vs_3","1"
"peco_paladin_female","13","white","47","1_vs_3","1"
"peco_paladin_female","14","brown","47","1_vs_3","1"
"peco_paladin_female","15","sky","47","1_vs_3","1"
"peco_paladin_female","16","rose","47","1_vs_3","1"
"peco_paladin_female","17","mint","47","1_vs_3","1"
"peco_paladin_female","18","peach","47","1_vs_3","1"
"peco_paladin_female","19","navy","47","1_vs_3","1"
"peco_paladin_female","20","wine","47","1_vs_3","1"
"peco_paladin_male","4","red","51","1_vs_3","1"
"peco_paladin_male","5","orange","51","1_vs_3","1"
"peco_paladin_male","6","gold","51","1_vs_3","1"
"peco_paladin_male","7","green","51","1_vs_3","1"
"peco_paladin_male","8","teal","51","1_vs_3","1"
"peco_paladin_male","9","blue","51","1_vs_3","1"
"peco_paladin_male","10","purple","51","1_vs_3","1"
"peco_paladin_male","11","pink","51","1_vs_3","1"
"peco_paladin_male","12","dark","51","1_vs_3","1"
"peco_paladin_male","13","white","51","1_vs_3","1"
"peco_paladin_male","14","brown","51","1_vs_3","1"
"peco_paladin_male","15","sky","51","1_vs_3","1"
"peco_paladin_male","16","rose","51","1_vs_3","1"
"peco_paladin_male","17","mint","51","1_vs_3","1"
"peco_paladin_male","18","peach","51","1_vs_3","1"
"peco_paladin_male","19","navy","51","1_vs_3","1"
"peco_paladin_male","20","wine","51","1_vs_3","1"
"peco_swordman_female","4","red","41","1_vs_3","1"
"peco_swordman_female","5","orange","41","1_vs_3","1"
"peco_swordman_female","6","gold","41","1_vs_3","1"
"peco_swordman_female","7","green","41","1_vs_3","1"
"peco_swordman_female","8","teal","41","1_vs_3","1"
"peco_swordman_female","9","blue","41","1_vs_3","1"
"peco_swordman_female","10","purple","41","1_vs_3","1"
"peco_swordman_female","11","pink","41","1_vs_3","1"
"peco_swordman_female","12","dark","41","1_vs_3","1"
"peco_swordman_female","13","white","41","1_vs_3","1"
"peco_swordman_female","14","brown","41","1_vs_3","1"
"peco_swordman_female","15","sky","41","1_vs_3","1"
"peco_swordman_female","16","rose","41","1_vs_3","1"
"peco_swordman_female","17","mint","41","1_vs_3","1"
"peco_swordman_female","18","peach","41","1_vs_3","1"
"peco_swordman_female","19","navy","41","1_vs_3","1"
"peco_swordman_female","20","wine","41","1_vs_3","1"
"peco_swordman_male","4","red","47","1_vs_3","1"
"peco_swordman_male","5","orange","47","1_vs_3","1"
"peco_swordman_male","6","gold","47","1_vs_3","1"
"peco_swordman_male","7","green","47","1_vs_3","1"
"peco_swordman_male","8","teal","47","1_vs_3","1"
"peco_swordman_male","9","blue","47","1_vs_3","1"
"peco_swordman_male","10","purple","47","1_vs_3","1"
"peco_swordman_male","11","pink","47","1_vs_3","1"
"peco_swordman_male","12","dark","47","1_vs_3","1"
"peco_swordman_male","13","white","47","1_vs_3","1"
"peco_swordman_male","14","brown","47","1_vs_3","1"
"peco_swordman_male","15","sky","47","1_vs_3","1"
"peco_swordman_male","16","rose","47","1_vs_3","1"
"peco_swordman_male","17","mint","47","1_vs_3","1"
"peco_swordman_male","18","peach","47","1_vs_3","1"
"peco_swordman_male","19","navy","47","1_vs_3","1"
"peco_swordman_male","20","wine","47","1_vs_3","1"
"priest_female","4","red","21","1_vs_3","1"
"priest_female","5","orange","21","1_vs_3","1"
"priest_female","6","gold","21","1_vs_3","1"
"priest_female","7","green","21","1_vs_3","1"
"priest_female","8","teal","21","1_vs_3","1"
"priest_female","9","blue","21","1_vs_3","1"
"priest_female","10","purple","21","1_vs_3","1"
"priest_female","11","pink","21","1_vs_3","1"
"priest_female","12","dark","21","1_vs_3","1"
"priest_female","13","white","21","1_vs_3","1"
"priest_female","14","brown","21","1_vs_3","1"
"priest_female","15","sky","21","1_vs_3","1"
"priest_female","16","rose","21","1_vs_3","1"
"priest_female","17","mint","21","1_vs_3","1"
"priest_female","18","peach","21","1_vs_3","1"
"priest_female","19","navy","21","1_vs_3","1"
"priest_female","20","wine","21","1_vs_3","1"
"priest_female_riding","4","red","21","1_vs_3","1"
"priest_female_riding","5","orange","21","1_vs_3","1"
"priest_female_riding","6","gold","21","1_vs_3","1"
"priest_female_riding","7","green","21","1_vs_3","1"
"priest_female_riding","8","teal","21","1_vs_3","1"
"priest_female_riding","9","blue","21","1_vs_3","1"
"priest_female_riding","10","purple","21","1_vs_3","1"
"priest_female_riding","11","pink","21","1_vs_3","1"
"priest_female_riding","12","dark","21","1_vs_3","1"
"priest_female_riding","13","white","21","1_vs_3","1"
"priest_female_riding","14","brown","21","1_vs_3","1"
"priest_female_riding","15","sky","21","1_vs_3","1"
"priest_female_riding","16","rose","21","1_vs_3","1"
"priest_female_riding","17","mint","21","1_vs_3","1"
"priest_female_riding","18","peach","21","1_vs_3","1"
"priest_female_riding","19","navy","21","1_vs_3","1"
"priest_female_riding","20","wine","21","1_vs_3","1"
"priest_male","4","red","18","1_vs_3","1"
"priest_male","5","orange","18","1_vs_3","1"
"priest_male","6","gold","18","1_vs_3","1"
"priest_male","7","green","18","1_vs_3","1"
"priest_male","8","teal","18","1_vs_3","1"
"priest_male","9","blue","18","1_vs_3","1"
"priest_male","10","purple","18","1_vs_3","1"
"priest_male","11","pink","18","1_vs_3","1"
"priest_male","12","dark","18","1_vs_3","1"
"priest_male","13","white","18","1_vs_3","1"
"priest_male","14","brown","18","1_vs_3","1"
"priest_male","15","sky","18","1_vs_3","1"
"priest_male","16","rose","18","1_vs_3","1"
"priest_male","17","mint","18","1_vs_3","1"
"priest_male","18","peach","18","1_vs_3","1"
"priest_male","19","navy","18","1_vs_3","1"
"priest_male","20","wine","18","1_vs_3","1"
"priest_male_riding","4","red","18","1_vs_3","1"
"priest_male_riding","5","orange","18","1_vs_3","1"
"priest_male_riding","6","gold","18","1_vs_3","1"
"priest_male_riding","7","green","18","1_vs_3","1"
"priest_male_riding","8","teal","18","1_vs_3","1"
"priest_male_riding","9","blue","18","1_vs_3","1"
"priest_male_riding","10","purple","18","1_vs_3","1"
"priest_male_riding","11","pink","18","1_vs_3","1"
"priest_male_riding","12","dark","18","1_vs_3","1"
"priest_male_riding","13","white","18","1_vs_3","1"
"priest_male_riding","14","brown","18","1_vs_3","1"
"priest_male_riding","15","sky","18","1_vs_3","1"
"priest_male_riding","16","rose","18","1_vs_3","1"
"priest_male_riding","17","mint","18","1_vs_3","1"
"priest_male_riding","18","peach","18","1_vs_3","1"
"priest_male_riding","19","navy","18","1_vs_3","1"
"priest_male_riding","20","wine","18","1_vs_3","1"
"professor_female","4","red","48","1_vs_3","1"
"professor_female","5","orange","48","1_vs_3","1"
"professor_female","6","gold","48","1_vs_3","1"
"professor_female","7","green","48","1_vs_3","1"
"professor_female","8","teal","48","1_vs_3","1"
"professor_female","9","blue","48","1_vs_3","1"
"professor_female","10","purple","48","1_vs_3","1"
"professor_female","11","pink","48","1_vs_3","1"
"professor_female","12","dark","48","1_vs_3","1"
"professor_female","13","white","48","1_vs_3","1"
"professor_female","14","brown","48","1_vs_3","1"
"professor_female","15","sky","48","1_vs_3","1"
"professor_female","16","rose","48","1_vs_3","1"
"professor_female","17","mint","48","1_vs_3","1"
"professor_female","18","peach","48","1_vs_3","1"
"professor_female","19","navy","48","1_vs_3","1"
"professor_female","20","wine","48","1_vs_3","1"
"professor_male","4","red","51","1_vs_3","1"
"professor_male","5","orange","51","1_vs_3","1"
"professor_male","6","gold","51","1_vs_3","1"
"professor_male","7","green","51","1_vs_3","1"
"professor_male","8","teal","51","1_vs_3","1"
"professor_male","9","blue","51","1_vs_3","1"
"professor_male","10","purple","51","1_vs_3","1"
"professor_male","11","pink","51","1_vs_3","1"
"professor_male","12","dark","51","1_vs_3","1"
"professor_male","13","white","51","1_vs_3","1"
"professor_male","14","brown","51","1_vs_3","1"
"professor_male","15","sky","51","1_vs_3","1"
"professor_male","16","rose","51","1_vs_3","1"
"professor_male","17","mint","51","1_vs_3","1"
"professor_male","18","peach","51","1_vs_3","1"
"professor_male","19","navy","51","1_vs_3","1"
"professor_male","20","wine","51","1_vs_3","1"
"rogue_female","4","red","33","1_vs_3","1"
"rogue_female","5","orange","33","1_vs_3","1"
"rogue_female","6","gold","33","1_vs_3","1"
"rogue_female","7","green","33","1_vs_3","1"
"rogue_female","8","teal","33","1_vs_3","1"
"rogue_female","9","blue","33","1_vs_3","1"
"rogue_female","10","purple","33","1_vs_3","1"
"rogue_female","11","pink","33","1_vs_3","1"
"rogue_female","12","dark","33","1_vs_3","1"
"rogue_female","13","white","33","1_vs_3","1"
"rogue_female","14","brown","33","1_vs_3","1"
"rogue_female","15","sky","33","1_vs_3","1"
"rogue_female","16","rose","33","1_vs_3","1"
"rogue_female","17","mint","33","1_vs_3","1"
"rogue_female","18","peach","33","1_vs_3","1"
"rogue_female","19","navy","33","1_vs_3","1"
"rogue_female","20","wine","33","1_vs_3","1"
"rogue_male","4","red","33","1_vs_3","1"
"rogue_male","5","orange","33","1_vs_3","1"
"rogue_male","6","gold","33","1_vs_3","1"
"rogue_male","7","green","33","1_vs_3","1"
"rogue_male","8","teal","33","1_vs_3","1"
"rogue_male","9","blue","33","1_vs_3","1"
"rogue_male","10","purple","33","1_vs_3","1"
"rogue_male","11","pink","33","1_vs_3","1"
"rogue_male","12","dark","33","1_vs_3","1"
"rogue_male","13","white","33","1_vs_3","1"
"rogue_male","14","brown","33","1_vs_3","1"
"rogue_male","15","sky","33","1_vs_3","1"
"rogue_male","16","rose","33","1_vs_3","1"
"rogue_male","17","mint","33","1_vs_3","1"
"rogue_male","18","peach","33","1_vs_3","1"
"rogue_male","19","navy","33","1_vs_3","1"
"rogue_male","20","wine","33","1_vs_3","1"
"sage_female","4","red","49","1_vs_3","1"
"sage_female","5","orange","49","1_vs_3","1"
"sage_female","6","gold","49","1_vs_3","1"
"sage_female","7","green","49","1_vs_3","1"
"sage_female","8","teal","49","1_vs_3","1"
"sage_female","9","blue","49","1_vs_3","1"
"sage_female","10","purple","49","1_vs_3","1"
"sage_female","11","pink","49","1_vs_3","1"
"sage_female","12","dark","49","1_vs_3","1"
"sage_female","13","white","49","1_vs_3","1"
"sage_female","14","brown","49","1_vs_3","1"
"sage_female","15","sky","49","1_vs_3","1"
"sage_female","16","rose","49","1_vs_3","1"
"sage_female","17","mint","49","1_vs_3","1"
"sage_female","18","peach","49","1_vs_3","1"
"sage_female","19","navy","49","1_vs_3","1"
"sage_female","20","wine","49","1_vs_3","1"
"sage_male","4","red","71","1_vs_3","1"
"sage_male","5","orange","71","1_vs_3","1"
"sage_male","6","gold","71","1_vs_3","1"
"sage_male","7","green","71","1_vs_3","1"
"sage_male","8","teal","71","1_vs_3","1"
"sage_male","9","blue","71","1_vs_3","1"
"sage_male","10","purple","71","1_vs_3","1"
"sage_male","11","pink","71","1_vs_3","1"
"sage_male","12","dark","71","1_vs_3","1"
"sage_male","13","white","71","1_vs_3","1"
"sage_male","14","brown","71","1_vs_3","1"
"sage_male","15","sky","71","1_vs_3","1"
"sage_male","16","rose","71","1_vs_3","1"
"sage_male","17","mint","71","1_vs_3","1"
"sage_male","18","peach","71","1_vs_3","1"
"sage_male","19","navy","71","1_vs_3","1"
"sage_male","20","wine","71","1_vs_3","1"
"sniper_female","4","red","52","1_vs_3","1"
"sniper_female","5","orange","52","1_vs_3","1"
"sniper_female","6","gold","52","1_vs_3","1"
"sniper_female","7","green","52","1_vs_3","1"
"sniper_female","8","teal","52","1_vs_3","1"
"sniper_female","9","blue","52","1_vs_3","1"
"sniper_female","10","purple","52","1_vs_3","1"
"sniper_female","11","pink","52","1_vs_3","1"
"sniper_female","12","dark","52","1_vs_3","1"
"sniper_female","13","white","52","1_vs_3","1"
"sniper_female","14","brown","52","1_vs_3","1"
"sniper_female","15","sky","52","1_vs_3","1"
"sniper_female","16","rose","52","1_vs_3","1"
"sniper_female","17","mint","52","1_vs_3","1"
"sniper_female","18","peach","52","1_vs_3","1"
"sniper_female","19","navy","52","1_vs_3","1"
"sniper_female","20","wine","52","1_vs_3","1"
"sniper_male","4","red","41","1_vs_3","1"
"sniper_male","5","orange","41","1_vs_3","1"
"sniper_male","6","gold","41","1_vs_3","1"
"sniper_male","7","green","41","1_vs_3","1"
"sniper_male","8","teal","41","1_vs_3","1"
"sniper_male","9","blue","41","1_vs_3","1"
"sniper_male","10","purple","41","1_vs_3","1"
"sniper_male","11","pink","41","1_vs_3","1"
"sniper_male","12","dark","41","1_vs_3","1"
"sniper_male","13","white","41","1_vs_3","1"
"sniper_male","14","brown","41","1_vs_3","1"
"sniper_male","15","sky","41","1_vs_3","1"
"sniper_male","16","rose","41","1_vs_3","1"
"sniper_male","17","mint","41","1_vs_3","1"
"sniper_male","18","peach","41","1_vs_3","1"
"sniper_male","19","navy","41","1_vs_3","1"
"sniper_male","20","wine","41","1_vs_3","1"
"stalker_female","4","red","39","1_vs_3","1"
"stalker_female","5","orange","39","1_vs_3","1"
"stalker_female","6","gold","39","1_vs_3","1"
"stalker_female","7","green","39","1_vs_3","1"
"stalker_female","8","teal","39","1_vs_3","1"
"stalker_female","9","blue","39","1_vs_3","1"
"stalker_female","10","purple","39","1_vs_3","1"
"stalker_female","11","pink","39","1_vs_3","1"
"stalker_female","12","dark","39","1_vs_3","1"
"stalker_female","13","white","39","1_vs_3","1"
"stalker_female","14","brown","39","1_vs_3","1"
"stalker_female","15","sky","39","1_vs_3","1"
"stalker_female","16","rose","39","1_vs_3","1"
"stalker_female","17","mint","39","1_vs_3","1"
"stalker_female","18","peach","39","1_vs_3","1"
"stalker_female","19","navy","39","1_vs_3","1"
"stalker_female","20","wine","39","1_vs_3","1"
"stalker_male","4","red","41","1_vs_3","1"
"stalker_male","5","orange","41","1_vs_3","1"
"stalker_male","6","gold","41","1_vs_3","1"
"stalker_male","7","green","41","1_vs_3","1"
"stalker_male","8","teal","41","1_vs_3","1"
"stalker_male","9","blue","41","1_vs_3","1"
"stalker_male","10","purple","41","1_vs_3","1"
"stalker_male","11","pink","41","1_vs_3","1"
"stalker_male","12","dark","41","1_vs_3","1"
"stalker_male","13","white","41","1_vs_3","1"
"stalker_male","14","brown","41","1_vs_3","1"
"stalker_male","15","sky","41","1_vs_3","1"
"stalker_male","16","rose","41","1_vs_3","1"
"stalker_male","17","mint","41","1_vs_3","1"
"stalker_male","18","peach","41","1_vs_3","1"
"stalker_male","19","navy","41","1_vs_3","1"
"stalker_male","20","wine","41","1_vs_3","1"
"super_novice_female","4","red","24","1_vs_3","1"
"super_novice_female","5","orange","24","1_vs_3","1"
"super_novice_female","6","gold","24","1_vs_3","1"
"super_novice_female","7","green","24","1_vs_3","1"
"super_novice_female","8","teal","24","1_vs_3","1"
"super_novice_female","9","blue","24","1_vs_3","1"
"super_novice_female","10","purple","24","1_vs_3","1"
"super_novice_female","11","pink","24","1_vs_3","1"
"super_novice_female","12","dark","24","1_vs_3","1"
"super_novice_female","13","white","24","1_vs_3","1"
"super_novice_female","14","brown","24","1_vs_3","1"
"super_novice_female","15","sky","24","1_vs_3","1"
"super_novice_female","16","rose","24","1_vs_3","1"
"super_novice_female","17","mint","24","1_vs_3","1"
"super_novice_female","18","peach","24","1_vs_3","1"
"super_novice_female","19","navy","24","1_vs_3","1"
"super_novice_female","20","wine","24","1_vs_3","1"
"super_novice_female_riding","4","red","24","1_vs_3","1"
"super_novice_female_riding","5","orange","24","1_vs_3","1"
"super_novice_female_riding","6","gold","24","1_vs_3","1"
"super_novice_female_riding","7","green","24","1_vs_3","1"
"super_novice_female_riding","8","teal","24","1_vs_3","1"
"super_novice_female_riding","9","blue","24","1_vs_3","1"
"super_novice_female_riding","10","purple","24","1_vs_3","1"
"super_novice_female_riding","11","pink","24","1_vs_3","1"
"super_novice_female_riding","12","dark","24","1_vs_3","1"
"super_novice_female_riding","13","white","24","1_vs_3","1"
"super_novice_female_riding","14","brown","24","1_vs_3","1"
"super_novice_female_riding","15","sky","24","1_vs_3","1"
"super_novice_female_riding","16","rose","24","1_vs_3","1"
"super_novice_female_riding","17","mint","24","1_vs_3","1"
"super_novice_female_riding","18","peach","24","1_vs_3","1"
"super_novice_female_riding","19","navy","24","1_vs_3","1"
"super_novice_female_riding","20","wine","24","1_vs_3","1"
"super_novice_male","4","red","33","1_vs_3","1"
"super_novice_male","5","orange","33","1_vs_3","1"
"super_novice_male","6","gold","33","1_vs_3","1"
"super_novice_male","7","green","33","1_vs_3","1"
"super_novice_male","8","teal","33","1_vs_3","1"
"super_novice_male","9","blue","33","1_vs_3","1"
"super_novice_male","10","purple","33","1_vs_3","1"
"super_novice_male","11","pink","33","1_vs_3","1"
"super_novice_male","12","dark","33","1_vs_3","1"
"super_novice_male","13","white","33","1_vs_3","1"
"super_novice_male","14","brown","33","1_vs_3","1"
"super_novice_male","15","sky","33","1_vs_3","1"
"super_novice_male","16","rose","33","1_vs_3","1"
"super_novice_male","17","mint","33","1_vs_3","1"
"super_novice_male","18","peach","33","1_vs_3","1"
"super_novice_male","19","navy","33","1_vs_3","1"
"super_novice_male","20","wine","33","1_vs_3","1"
"super_novice_male_riding","4","red","33","1_vs_3","1"
"super_novice_male_riding","5","orange","33","1_vs_3","1"
"super_novice_male_riding","6","gold","33","1_vs_3","1"
"super_novice_male_riding","7","green","33","1_vs_3","1"
"super_novice_male_riding","8","teal","33","1_vs_3","1"
"super_novice_male_riding","9","blue","33","1_vs_3","1"
"super_novice_male_riding","10","purple","33","1_vs_3","1"
"super_novice_male_riding","11","pink","33","1_vs_3","1"
"super_novice_male_riding","12","dark","33","1_vs_3","1"
"super_novice_male_riding","13","white","33","1_vs_3","1"
"super_novice_male_riding","14","brown","33","1_vs_3","1"
"super_novice_male_riding","15","sky","33","1_vs_3","1"
"super_novice_male_riding","16","rose","33","1_vs_3","1"
"super_novice_male_riding","17","mint","33","1_vs_3","1"
"super_novice_male_riding","18","peach","33","1_vs_3","1"
"super_novice_male_riding","19","navy","33","1_vs_3","1"
"super_novice_male_riding","20","wine","33","1_vs_3","1"
"swordman_female","4","red","41","1_vs_3","1"
"swordman_female","5","orange","41","1_vs_3","1"
"swordman_female","6","gold","41","1_vs_3","1"
"swordman_female","7","green","41","1_vs_3","1"
"swordman_female","8","teal","41","1_vs_3","1"
"swordman_female","9","blue","41","1_vs_3","1"
"swordman_female","10","purple","41","1_vs_3","1"
"swordman_female","11","pink","41","1_vs_3","1"
"swordman_female","12","dark","41","1_vs_3","1"
"swordman_female","13","white","41","1_vs_3","1"
"swordman_female","14","brown","41","1_vs_3","1"
"swordman_female","15","sky","41","1_vs_3","1"
"swordman_female","16","rose","41","1_vs_3","1"
"swordman_female","17","mint","41","1_vs_3","1"
"swordman_female","18","peach","41","1_vs_3","1"
"swordman_female","19","navy","41","1_vs_3","1"
"swordman_female","20","wine","41","1_vs_3","1"
"swordman_male","4","red","47","1_vs_3","1"
"swordman_male","5","orange","47","1_vs_3","1"
"swordman_male","6","gold","47","1_vs_3","1"
"swordman_male","7","green","47","1_vs_3","1"
"swordman_male","8","teal","47","1_vs_3","1"
"swordman_male","9","blue","47","1_vs_3","1"
"swordman_male","10","purple","47","1_vs_3","1"
"swordman_male","11","pink","47","1_vs_3","1"
"swordman_male","12","dark","47","1_vs_3","1"
"swordman_male","13","white","47","1_vs_3","1"
"swordman_male","14","brown","47","1_vs_3","1"
"swordman_male","15","sky","47","1_vs_3","1"
"swordman_male","16","rose","47","1_vs_3","1"
"swordman_male","17","mint","47","1_vs_3","1"
"swordman_male","18","peach","47","1_vs_3","1"
"swordman_male","19","navy","47","1_vs_3","1"
"swordman_male","20","wine","47","1_vs_3","1"
"thief_female","4","red","25","1_vs_3","1"
"thief_female","5","orange","25","1_vs_3","1"
"thief_female","6","gold","25","1_vs_3","1"
"thief_female","7","green","25","1_vs_3","1"
"thief_female","8","teal","25","1_vs_3","1"
"thief_female","9","blue","25","1_vs_3","1"
"thief_female","10","purple","25","1_vs_3","1"
"thief_female","11","pink","25","1_vs_3","1"
"thief_female","12","dark","25","1_vs_3","1"
"thief_female","13","white","25","1_vs_3","1"
"thief_female","14","brown","25","1_vs_3","1"
"thief_female","15","sky","25","1_vs_3","1"
"thief_female","16","rose","25","1_vs_3","1"
"thief_female","17","mint","25","1_vs_3","1"
"thief_female","18","peach","25","1_vs_3","1"
"thief_female","19","navy","25","1_vs_3","1"
"thief_female","20","wine","25","1_vs_3","1"
"thief_male","4","red","19","1_vs_3","1"
"thief_male","5","orange","19","1_vs_3","1"
"thief_male","6","gold","19","1_vs_3","1"
"thief_male","7","green","19","1_vs_3","1"
"thief_male","8","teal","19","1_vs_3","1"
"thief_male","9","blue","19","1_vs_3","1"
"thief_male","10","purple","19","1_vs_3","1"
"thief_male","11","pink","19","1_vs_3","1"
"thief_male","12","dark","19","1_vs_3","1"
"thief_male","13","white","19","1_vs_3","1"
"thief_male","14","brown","19","1_vs_3","1"
"thief_male","15","sky","19","1_vs_3","1"
"thief_male","16","rose","19","1_vs_3","1"
"thief_male","17","mint","19","1_vs_3","1"
"thief_male","18","peach","19","1_vs_3","1"
"thief_male","19","navy","19","1_vs_3","1"
"thief_male","20","wine","19","1_vs_3","1"
"trans_high_wizard_female","4","red","34","1_vs_3","1"
"trans_high_wizard_female","5","orange","34","1_vs_3","1"
"trans_high_wizard_female","6","gold","34","1_vs_3","1"
"trans_high_wizard_female","7","green","34","1_vs_3","1"
"trans_high_wizard_female","8","teal","34","1_vs_3","1"
"trans_high_wizard_female","9","blue","34","1_vs_3","1"
"trans_high_wizard_female","10","purple","34","1_vs_3","1"
"trans_high_wizard_female","11","pink","34","1_vs_3","1"
"trans_high_wizard_female","12","dark","34","1_vs_3","1"
"trans_high_wizard_female","13","white","34","1_vs_3","1"
"trans_high_wizard_female","14","brown","34","1_vs_3","1"
"trans_high_wizard_female","15","sky","34","1_vs_3","1"
"trans_high_wizard_female","16","rose","34","1_vs_3","1"
"trans_high_wizard_female","17","mint","34","1_vs_3","1"
"trans_high_wizard_female","18","peach","34","1_vs_3","1"
"trans_high_wizard_female","19","navy","34","1_vs_3","1"
"trans_high_wizard_female","20","wine","34","1_vs_3","1"
"trans_high_wizard_male","4","red","46","1_vs_3","1"
