"Base","Style","CopiedFrom","Mode"
"paladin_male","11","5","safe_cycle_4_5"
"paladin_male","12","4","safe_cycle_4_5"
"paladin_male","13","5","safe_cycle_4_5"
"paladin_male","14","4","safe_cycle_4_5"
"paladin_male","15","5","safe_cycle_4_5"
"paladin_male","16","4","safe_cycle_4_5"
"paladin_male","17","5","safe_cycle_4_5"
"paladin_male","18","4","safe_cycle_4_5"
"paladin_male","19","5","safe_cycle_4_5"
"paladin_male","20","4","safe_cycle_4_5"
"peco_paladin_female","2","4","safe_cycle_4_5"
"peco_paladin_female","6","4","safe_cycle_4_5"
"peco_paladin_female","7","5","safe_cycle_4_5"
"peco_paladin_female","8","4","safe_cycle_4_5"
"peco_paladin_female","9","5","safe_cycle_4_5"
"peco_paladin_female","10","4","safe_cycle_4_5"
"peco_paladin_female","11","5","safe_cycle_4_5"
"peco_paladin_female","12","4","safe_cycle_4_5"
"peco_paladin_female","13","5","safe_cycle_4_5"
"peco_paladin_female","14","4","safe_cycle_4_5"
"peco_paladin_female","15","5","safe_cycle_4_5"
"peco_paladin_female","16","4","safe_cycle_4_5"
"peco_paladin_female","17","5","safe_cycle_4_5"
"peco_paladin_female","18","4","safe_cycle_4_5"
"peco_paladin_female","19","5","safe_cycle_4_5"
"peco_paladin_female","20","4","safe_cycle_4_5"
"peco_paladin_male","2","4","safe_cycle_4_5"
"peco_paladin_male","6","4","safe_cycle_4_5"
"peco_paladin_male","7","5","safe_cycle_4_5"
"peco_paladin_male","8","4","safe_cycle_4_5"
"peco_paladin_male","9","5","safe_cycle_4_5"
"peco_paladin_male","10","4","safe_cycle_4_5"
"peco_paladin_male","11","5","safe_cycle_4_5"
"peco_paladin_male","12","4","safe_cycle_4_5"
"peco_paladin_male","13","5","safe_cycle_4_5"
"peco_paladin_male","14","4","safe_cycle_4_5"
"peco_paladin_male","15","5","safe_cycle_4_5"
"peco_paladin_male","16","4","safe_cycle_4_5"
"peco_paladin_male","17","5","safe_cycle_4_5"
"peco_paladin_male","18","4","safe_cycle_4_5"
"peco_paladin_male","19","5","safe_cycle_4_5"
"peco_paladin_male","20","4","safe_cycle_4_5"
"peco_swordman_female","2","4","safe_cycle_4_5"
"peco_swordman_female","6","4","safe_cycle_4_5"
"peco_swordman_female","7","5","safe_cycle_4_5"
"peco_swordman_female","8","4","safe_cycle_4_5"
"peco_swordman_female","9","5","safe_cycle_4_5"
"peco_swordman_female","10","4","safe_cycle_4_5"
"peco_swordman_female","11","5","safe_cycle_4_5"
"peco_swordman_female","12","4","safe_cycle_4_5"
"peco_swordman_female","13","5","safe_cycle_4_5"
"peco_swordman_female","14","4","safe_cycle_4_5"
"peco_swordman_female","15","5","safe_cycle_4_5"
"peco_swordman_female","16","4","safe_cycle_4_5"
"peco_swordman_female","17","5","safe_cycle_4_5"
"peco_swordman_female","18","4","safe_cycle_4_5"
"peco_swordman_female","19","5","safe_cycle_4_5"
"peco_swordman_female","20","4","safe_cycle_4_5"
"peco_swordman_male","2","4","safe_cycle_4_5"
"peco_swordman_male","6","4","safe_cycle_4_5"
"peco_swordman_male","7","5","safe_cycle_4_5"
"peco_swordman_male","8","4","safe_cycle_4_5"
"peco_swordman_male","9","5","safe_cycle_4_5"
"peco_swordman_male","10","4","safe_cycle_4_5"
"peco_swordman_male","11","5","safe_cycle_4_5"
"peco_swordman_male","12","4","safe_cycle_4_5"
"peco_swordman_male","13","5","safe_cycle_4_5"
"peco_swordman_male","14","4","safe_cycle_4_5"
"peco_swordman_male","15","5","safe_cycle_4_5"
"peco_swordman_male","16","4","safe_cycle_4_5"
"peco_swordman_male","17","5","safe_cycle_4_5"
"peco_swordman_male","18","4","safe_cycle_4_5"
"peco_swordman_male","19","5","safe_cycle_4_5"
"peco_swordman_male","20","4","safe_cycle_4_5"
"priest_female","2","4","safe_cycle_4_5"
"priest_female","6","4","safe_cycle_4_5"
"priest_female","7","5","safe_cycle_4_5"
"priest_female","8","4","safe_cycle_4_5"
"priest_female","9","5","safe_cycle_4_5"
"priest_female","10","4","safe_cycle_4_5"
"priest_female","11","5","safe_cycle_4_5"
"priest_female","12","4","safe_cycle_4_5"
"priest_female","13","5","safe_cycle_4_5"
"priest_female","14","4","safe_cycle_4_5"
"priest_female","15","5","safe_cycle_4_5"
"priest_female","16","4","safe_cycle_4_5"
"priest_female","17","5","safe_cycle_4_5"
"priest_female","18","4","safe_cycle_4_5"
"priest_female","19","5","safe_cycle_4_5"
"priest_female","20","4","safe_cycle_4_5"
"priest_female_riding","2","4","safe_cycle_4_5"
"priest_female_riding","6","4","safe_cycle_4_5"
"priest_female_riding","7","5","safe_cycle_4_5"
"priest_female_riding","8","4","safe_cycle_4_5"
"priest_female_riding","9","5","safe_cycle_4_5"
"priest_female_riding","10","4","safe_cycle_4_5"
"priest_female_riding","11","5","safe_cycle_4_5"
"priest_female_riding","12","4","safe_cycle_4_5"
"priest_female_riding","13","5","safe_cycle_4_5"
"priest_female_riding","14","4","safe_cycle_4_5"
"priest_female_riding","15","5","safe_cycle_4_5"
"priest_female_riding","16","4","safe_cycle_4_5"
"priest_female_riding","17","5","safe_cycle_4_5"
"priest_female_riding","18","4","safe_cycle_4_5"
"priest_female_riding","19","5","safe_cycle_4_5"
"priest_female_riding","20","4","safe_cycle_4_5"
"priest_male","2","4","safe_cycle_4_5"
"priest_male","6","4","safe_cycle_4_5"
"priest_male","7","5","safe_cycle_4_5"
"priest_male","8","4","safe_cycle_4_5"
"priest_male","9","5","safe_cycle_4_5"
"priest_male","10","4","safe_cycle_4_5"
"priest_male","11","5","safe_cycle_4_5"
"priest_male","12","4","safe_cycle_4_5"
"priest_male","13","5","safe_cycle_4_5"
"priest_male","14","4","safe_cycle_4_5"
"priest_male","15","5","safe_cycle_4_5"
"priest_male","16","4","safe_cycle_4_5"
"priest_male","17","5","safe_cycle_4_5"
"priest_male","18","4","safe_cycle_4_5"
"priest_male","19","5","safe_cycle_4_5"
"priest_male","20","4","safe_cycle_4_5"
"priest_male_riding","2","4","safe_cycle_4_5"
"priest_male_riding","6","4","safe_cycle_4_5"
"priest_male_riding","7","5","safe_cycle_4_5"
"priest_male_riding","8","4","safe_cycle_4_5"
"priest_male_riding","9","5","safe_cycle_4_5"
"priest_male_riding","10","4","safe_cycle_4_5"
"priest_male_riding","11","5","safe_cycle_4_5"
"priest_male_riding","12","4","safe_cycle_4_5"
"priest_male_riding","13","5","safe_cycle_4_5"
"priest_male_riding","14","4","safe_cycle_4_5"
"priest_male_riding","15","5","safe_cycle_4_5"
"priest_male_riding","16","4","safe_cycle_4_5"
"priest_male_riding","17","5","safe_cycle_4_5"
"priest_male_riding","18","4","safe_cycle_4_5"
"priest_male_riding","19","5","safe_cycle_4_5"
"priest_male_riding","20","4","safe_cycle_4_5"
"professor_female","2","4","safe_cycle_4_5"
"professor_female","6","4","safe_cycle_4_5"
"professor_female","7","5","safe_cycle_4_5"
"professor_female","8","4","safe_cycle_4_5"
"professor_female","9","5","safe_cycle_4_5"
"professor_female","10","4","safe_cycle_4_5"
"professor_female","11","5","safe_cycle_4_5"
"professor_female","12","4","safe_cycle_4_5"
"professor_female","13","5","safe_cycle_4_5"
"professor_female","14","4","safe_cycle_4_5"
"professor_female","15","5","safe_cycle_4_5"
"professor_female","16","4","safe_cycle_4_5"
"professor_female","17","5","safe_cycle_4_5"
"professor_female","18","4","safe_cycle_4_5"
"professor_female","19","5","safe_cycle_4_5"
"professor_female","20","4","safe_cycle_4_5"
"professor_male","2","4","safe_cycle_4_5"
"professor_male","6","4","safe_cycle_4_5"
"professor_male","7","5","safe_cycle_4_5"
"professor_male","8","4","safe_cycle_4_5"
"professor_male","9","5","safe_cycle_4_5"
"professor_male","10","4","safe_cycle_4_5"
"professor_male","11","5","safe_cycle_4_5"
"professor_male","12","4","safe_cycle_4_5"
"professor_male","13","5","safe_cycle_4_5"
"professor_male","14","4","safe_cycle_4_5"
"professor_male","15","5","safe_cycle_4_5"
"professor_male","16","4","safe_cycle_4_5"
"professor_male","17","5","safe_cycle_4_5"
"professor_male","18","4","safe_cycle_4_5"
"professor_male","19","5","safe_cycle_4_5"
"professor_male","20","4","safe_cycle_4_5"
"rogue_female","2","4","safe_cycle_4_5"
"rogue_female","6","4","safe_cycle_4_5"
"rogue_female","7","5","safe_cycle_4_5"
"rogue_female","8","4","safe_cycle_4_5"
"rogue_female","9","5","safe_cycle_4_5"
"rogue_female","10","4","safe_cycle_4_5"
"rogue_female","11","5","safe_cycle_4_5"
"rogue_female","12","4","safe_cycle_4_5"
"rogue_female","13","5","safe_cycle_4_5"
"rogue_female","14","4","safe_cycle_4_5"
"rogue_female","15","5","safe_cycle_4_5"
"rogue_female","16","4","safe_cycle_4_5"
"rogue_female","17","5","safe_cycle_4_5"
"rogue_female","18","4","safe_cycle_4_5"
"rogue_female","19","5","safe_cycle_4_5"
"rogue_female","20","4","safe_cycle_4_5"
"rogue_male","2","4","safe_cycle_4_5"
"rogue_male","6","4","safe_cycle_4_5"
"rogue_male","7","5","safe_cycle_4_5"
"rogue_male","8","4","safe_cycle_4_5"
"rogue_male","9","5","safe_cycle_4_5"
"rogue_male","10","4","safe_cycle_4_5"
"rogue_male","11","5","safe_cycle_4_5"
"rogue_male","12","4","safe_cycle_4_5"
"rogue_male","13","5","safe_cycle_4_5"
"rogue_male","14","4","safe_cycle_4_5"
"rogue_male","15","5","safe_cycle_4_5"
"rogue_male","16","4","safe_cycle_4_5"
"rogue_male","17","5","safe_cycle_4_5"
"rogue_male","18","4","safe_cycle_4_5"
"rogue_male","19","5","safe_cycle_4_5"
"rogue_male","20","4","safe_cycle_4_5"
"sage_female","2","4","safe_cycle_4_5"
"sage_female","6","4","safe_cycle_4_5"
"sage_female","7","5","safe_cycle_4_5"
"sage_female","8","4","safe_cycle_4_5"
"sage_female","9","5","safe_cycle_4_5"
"sage_female","10","4","safe_cycle_4_5"
"sage_female","11","5","safe_cycle_4_5"
"sage_female","12","4","safe_cycle_4_5"
"sage_female","13","5","safe_cycle_4_5"
"sage_female","14","4","safe_cycle_4_5"
"sage_female","15","5","safe_cycle_4_5"
"sage_female","16","4","safe_cycle_4_5"
"sage_female","17","5","safe_cycle_4_5"
"sage_female","18","4","safe_cycle_4_5"
"sage_female","19","5","safe_cycle_4_5"
"sage_female","20","4","safe_cycle_4_5"
"sage_male","2","4","safe_cycle_4_5"
"sage_male","6","4","safe_cycle_4_5"
"sage_male","7","5","safe_cycle_4_5"
"sage_male","8","4","safe_cycle_4_5"
"sage_male","9","5","safe_cycle_4_5"
"sage_male","10","4","safe_cycle_4_5"
"sage_male","11","5","safe_cycle_4_5"
"sage_male","12","4","safe_cycle_4_5"
"sage_male","13","5","safe_cycle_4_5"
"sage_male","14","4","safe_cycle_4_5"
"sage_male","15","5","safe_cycle_4_5"
"sage_male","16","4","safe_cycle_4_5"
"sage_male","17","5","safe_cycle_4_5"
"sage_male","18","4","safe_cycle_4_5"
"sage_male","19","5","safe_cycle_4_5"
"sage_male","20","4","safe_cycle_4_5"
"sniper_female","2","4","safe_cycle_4_5"
"sniper_female","6","4","safe_cycle_4_5"
"sniper_female","7","5","safe_cycle_4_5"
"sniper_female","8","4","safe_cycle_4_5"
"sniper_female","9","5","safe_cycle_4_5"
"sniper_female","10","4","safe_cycle_4_5"
"sniper_female","11","5","safe_cycle_4_5"
"sniper_female","12","4","safe_cycle_4_5"
"sniper_female","13","5","safe_cycle_4_5"
"sniper_female","14","4","safe_cycle_4_5"
"sniper_female","15","5","safe_cycle_4_5"
"sniper_female","16","4","safe_cycle_4_5"
"sniper_female","17","5","safe_cycle_4_5"
"sniper_female","18","4","safe_cycle_4_5"
"sniper_female","19","5","safe_cycle_4_5"
"sniper_female","20","4","safe_cycle_4_5"
"sniper_male","2","4","safe_cycle_4_5"
"sniper_male","6","4","safe_cycle_4_5"
"sniper_male","7","5","safe_cycle_4_5"
"sniper_male","8","4","safe_cycle_4_5"
"sniper_male","9","5","safe_cycle_4_5"
"sniper_male","10","4","safe_cycle_4_5"
"sniper_male","11","5","safe_cycle_4_5"
"sniper_male","12","4","safe_cycle_4_5"
"sniper_male","13","5","safe_cycle_4_5"
"sniper_male","14","4","safe_cycle_4_5"
"sniper_male","15","5","safe_cycle_4_5"
"sniper_male","16","4","safe_cycle_4_5"
"sniper_male","17","5","safe_cycle_4_5"
"sniper_male","18","4","safe_cycle_4_5"
"sniper_male","19","5","safe_cycle_4_5"
"sniper_male","20","4","safe_cycle_4_5"
"stalker_female","2","4","safe_cycle_4_5"
"stalker_female","6","4","safe_cycle_4_5"
"stalker_female","7","5","safe_cycle_4_5"
"stalker_female","8","4","safe_cycle_4_5"
"stalker_female","9","5","safe_cycle_4_5"
"stalker_female","10","4","safe_cycle_4_5"
"stalker_female","11","5","safe_cycle_4_5"
"stalker_female","12","4","safe_cycle_4_5"
"stalker_female","13","5","safe_cycle_4_5"
"stalker_female","14","4","safe_cycle_4_5"
"stalker_female","15","5","safe_cycle_4_5"
"stalker_female","16","4","safe_cycle_4_5"
"stalker_female","17","5","safe_cycle_4_5"
"stalker_female","18","4","safe_cycle_4_5"
"stalker_female","19","5","safe_cycle_4_5"
"stalker_female","20","4","safe_cycle_4_5"
"stalker_male","2","4","safe_cycle_4_5"
"stalker_male","6","4","safe_cycle_4_5"
"stalker_male","7","5","safe_cycle_4_5"
"stalker_male","8","4","safe_cycle_4_5"
"stalker_male","9","5","safe_cycle_4_5"
"stalker_male","10","4","safe_cycle_4_5"
"stalker_male","11","5","safe_cycle_4_5"
"stalker_male","12","4","safe_cycle_4_5"
"stalker_male","13","5","safe_cycle_4_5"
"stalker_male","14","4","safe_cycle_4_5"
"stalker_male","15","5","safe_cycle_4_5"
"stalker_male","16","4","safe_cycle_4_5"
"stalker_male","17","5","safe_cycle_4_5"
"stalker_male","18","4","safe_cycle_4_5"
"stalker_male","19","5","safe_cycle_4_5"
"stalker_male","20","4","safe_cycle_4_5"
"super_novice_female","2","4","safe_cycle_4_5"
"super_novice_female","6","4","safe_cycle_4_5"
"super_novice_female","7","5","safe_cycle_4_5"
"super_novice_female","8","4","safe_cycle_4_5"
"super_novice_female","9","5","safe_cycle_4_5"
"super_novice_female","10","4","safe_cycle_4_5"
"super_novice_female","11","5","safe_cycle_4_5"
"super_novice_female","12","4","safe_cycle_4_5"
"super_novice_female","13","5","safe_cycle_4_5"
"super_novice_female","14","4","safe_cycle_4_5"
"super_novice_female","15","5","safe_cycle_4_5"
"super_novice_female","16","4","safe_cycle_4_5"
"super_novice_female","17","5","safe_cycle_4_5"
"super_novice_female","18","4","safe_cycle_4_5"
"super_novice_female","19","5","safe_cycle_4_5"
"super_novice_female","20","4","safe_cycle_4_5"
"super_novice_female_riding","2","4","safe_cycle_4_5"
"super_novice_female_riding","6","4","safe_cycle_4_5"
"super_novice_female_riding","7","5","safe_cycle_4_5"
"super_novice_female_riding","8","4","safe_cycle_4_5"
"super_novice_female_riding","9","5","safe_cycle_4_5"
"super_novice_female_riding","10","4","safe_cycle_4_5"
"super_novice_female_riding","11","5","safe_cycle_4_5"
"super_novice_female_riding","12","4","safe_cycle_4_5"
"super_novice_female_riding","13","5","safe_cycle_4_5"
"super_novice_female_riding","14","4","safe_cycle_4_5"
"super_novice_female_riding","15","5","safe_cycle_4_5"
"super_novice_female_riding","16","4","safe_cycle_4_5"
"super_novice_female_riding","17","5","safe_cycle_4_5"
"super_novice_female_riding","18","4","safe_cycle_4_5"
"super_novice_female_riding","19","5","safe_cycle_4_5"
"super_novice_female_riding","20","4","safe_cycle_4_5"
"super_novice_male","2","4","safe_cycle_4_5"
"super_novice_male","6","4","safe_cycle_4_5"
"super_novice_male","7","5","safe_cycle_4_5"
"super_novice_male","8","4","safe_cycle_4_5"
"super_novice_male","9","5","safe_cycle_4_5"
"super_novice_male","10","4","safe_cycle_4_5"
"super_novice_male","11","5","safe_cycle_4_5"
"super_novice_male","12","4","safe_cycle_4_5"
"super_novice_male","13","5","safe_cycle_4_5"
"super_novice_male","14","4","safe_cycle_4_5"
"super_novice_male","15","5","safe_cycle_4_5"
"super_novice_male","16","4","safe_cycle_4_5"
"super_novice_male","17","5","safe_cycle_4_5"
"super_novice_male","18","4","safe_cycle_4_5"
"super_novice_male","19","5","safe_cycle_4_5"
"super_novice_male","20","4","safe_cycle_4_5"
"super_novice_male_riding","2","4","safe_cycle_4_5"
"super_novice_male_riding","6","4","safe_cycle_4_5"
"super_novice_male_riding","7","5","safe_cycle_4_5"
"super_novice_male_riding","8","4","safe_cycle_4_5"
"super_novice_male_riding","9","5","safe_cycle_4_5"
"super_novice_male_riding","10","4","safe_cycle_4_5"
"super_novice_male_riding","11","5","safe_cycle_4_5"
"super_novice_male_riding","12","4","safe_cycle_4_5"
"super_novice_male_riding","13","5","safe_cycle_4_5"
"super_novice_male_riding","14","4","safe_cycle_4_5"
"super_novice_male_riding","15","5","safe_cycle_4_5"
"super_novice_male_riding","16","4","safe_cycle_4_5"
"super_novice_male_riding","17","5","safe_cycle_4_5"
"super_novice_male_riding","18","4","safe_cycle_4_5"
"super_novice_male_riding","19","5","safe_cycle_4_5"
"super_novice_male_riding","20","4","safe_cycle_4_5"
"swordman_female","2","4","safe_cycle_4_5"
"swordman_female","6","4","safe_cycle_4_5"
"swordman_female","7","5","safe_cycle_4_5"
"swordman_female","8","4","safe_cycle_4_5"
"swordman_female","9","5","safe_cycle_4_5"
"swordman_female","10","4","safe_cycle_4_5"
"swordman_female","11","5","safe_cycle_4_5"
"swordman_female","12","4","safe_cycle_4_5"
"swordman_female","13","5","safe_cycle_4_5"
"swordman_female","14","4","safe_cycle_4_5"
"swordman_female","15","5","safe_cycle_4_5"
"swordman_female","16","4","safe_cycle_4_5"
"swordman_female","17","5","safe_cycle_4_5"
"swordman_female","18","4","safe_cycle_4_5"
"swordman_female","19","5","safe_cycle_4_5"
"swordman_female","20","4","safe_cycle_4_5"
"swordman_male","2","4","safe_cycle_4_5"
"swordman_male","6","4","safe_cycle_4_5"
"swordman_male","7","5","safe_cycle_4_5"
"swordman_male","8","4","safe_cycle_4_5"
"swordman_male","9","5","safe_cycle_4_5"
"swordman_male","10","4","safe_cycle_4_5"
"swordman_male","11","5","safe_cycle_4_5"
"swordman_male","12","4","safe_cycle_4_5"
"swordman_male","13","5","safe_cycle_4_5"
"swordman_male","14","4","safe_cycle_4_5"
"swordman_male","15","5","safe_cycle_4_5"
"swordman_male","16","4","safe_cycle_4_5"
"swordman_male","17","5","safe_cycle_4_5"
"swordman_male","18","4","safe_cycle_4_5"
"swordman_male","19","5","safe_cycle_4_5"
"swordman_male","20","4","safe_cycle_4_5"
"thief_female","2","4","safe_cycle_4_5"
"thief_female","6","4","safe_cycle_4_5"
"thief_female","7","5","safe_cycle_4_5"
"thief_female","8","4","safe_cycle_4_5"
"thief_female","9","5","safe_cycle_4_5"
"thief_female","10","4","safe_cycle_4_5"
"thief_female","11","5","safe_cycle_4_5"
"thief_female","12","4","safe_cycle_4_5"
"thief_female","13","5","safe_cycle_4_5"
"thief_female","14","4","safe_cycle_4_5"
"thief_female","15","5","safe_cycle_4_5"
"thief_female","16","4","safe_cycle_4_5"
"thief_female","17","5","safe_cycle_4_5"
"thief_female","18","4","safe_cycle_4_5"
"thief_female","19","5","safe_cycle_4_5"
"thief_female","20","4","safe_cycle_4_5"
"thief_male","2","4","safe_cycle_4_5"
"thief_male","6","4","safe_cycle_4_5"
"thief_male","7","5","safe_cycle_4_5"
"thief_male","8","4","safe_cycle_4_5"
"thief_male","9","5","safe_cycle_4_5"
"thief_male","10","4","safe_cycle_4_5"
"thief_male","11","5","safe_cycle_4_5"
"thief_male","12","4","safe_cycle_4_5"
"thief_male","13","5","safe_cycle_4_5"
"thief_male","14","4","safe_cycle_4_5"
"thief_male","15","5","safe_cycle_4_5"
"thief_male","16","4","safe_cycle_4_5"
"thief_male","17","5","safe_cycle_4_5"
"thief_male","18","4","safe_cycle_4_5"
"thief_male","19","5","safe_cycle_4_5"
"thief_male","20","4","safe_cycle_4_5"
"trans_high_wizard_female","2","4","safe_cycle_4_5"
"trans_high_wizard_female","6","4","safe_cycle_4_5"
"trans_high_wizard_female","7","5","safe_cycle_4_5"
"trans_high_wizard_female","8","4","safe_cycle_4_5"
"trans_high_wizard_female","9","5","safe_cycle_4_5"
"trans_high_wizard_female","10","4","safe_cycle_4_5"
"trans_high_wizard_female","11","5","safe_cycle_4_5"
"trans_high_wizard_female","12","4","safe_cycle_4_5"
"trans_high_wizard_female","13","5","safe_cycle_4_5"
"trans_high_wizard_female","14","4","safe_cycle_4_5"
"trans_high_wizard_female","15","5","safe_cycle_4_5"
"trans_high_wizard_female","16","4","safe_cycle_4_5"
"trans_high_wizard_female","17","5","safe_cycle_4_5"
"trans_high_wizard_female","18","4","safe_cycle_4_5"
"trans_high_wizard_female","19","5","safe_cycle_4_5"
"trans_high_wizard_female","20","4","safe_cycle_4_5"
"trans_high_wizard_male","2","4","safe_cycle_4_5"
"trans_high_wizard_male","6","4","safe_cycle_4_5"
"trans_high_wizard_male","7","5","safe_cycle_4_5"
"trans_high_wizard_male","8","4","safe_cycle_4_5"
"trans_high_wizard_male","9","5","safe_cycle_4_5"
"trans_high_wizard_male","10","4","safe_cycle_4_5"
"trans_high_wizard_male","11","5","safe_cycle_4_5"
"trans_high_wizard_male","12","4","safe_cycle_4_5"
"trans_high_wizard_male","13","5","safe_cycle_4_5"
"trans_high_wizard_male","14","4","safe_cycle_4_5"
"trans_high_wizard_male","15","5","safe_cycle_4_5"
"trans_high_wizard_male","16","4","safe_cycle_4_5"
"trans_high_wizard_male","17","5","safe_cycle_4_5"
"trans_high_wizard_male","18","4","safe_cycle_4_5"
"trans_high_wizard_male","19","5","safe_cycle_4_5"
"trans_high_wizard_male","20","4","safe_cycle_4_5"
"trans_magician_female","2","4","safe_cycle_4_5"
"trans_magician_female","6","4","safe_cycle_4_5"
"trans_magician_female","7","5","safe_cycle_4_5"
"trans_magician_female","8","4","safe_cycle_4_5"
"trans_magician_female","9","5","safe_cycle_4_5"
"trans_magician_female","10","4","safe_cycle_4_5"
"trans_magician_female","11","5","safe_cycle_4_5"
"trans_magician_female","12","4","safe_cycle_4_5"
"trans_magician_female","13","5","safe_cycle_4_5"
"trans_magician_female","14","4","safe_cycle_4_5"
"trans_magician_female","15","5","safe_cycle_4_5"
"trans_magician_female","16","4","safe_cycle_4_5"
"trans_magician_female","17","5","safe_cycle_4_5"
"trans_magician_female","18","4","safe_cycle_4_5"
"trans_magician_female","19","5","safe_cycle_4_5"
"trans_magician_female","20","4","safe_cycle_4_5"
"trans_magician_male","2","4","safe_cycle_4_5"
"trans_magician_male","6","4","safe_cycle_4_5"
"trans_magician_male","7","5","safe_cycle_4_5"
"trans_magician_male","8","4","safe_cycle_4_5"
"trans_magician_male","9","5","safe_cycle_4_5"
"trans_magician_male","10","4","safe_cycle_4_5"
"trans_magician_male","11","5","safe_cycle_4_5"
"trans_magician_male","12","4","safe_cycle_4_5"
"trans_magician_male","13","5","safe_cycle_4_5"
"trans_magician_male","14","4","safe_cycle_4_5"
"trans_magician_male","15","5","safe_cycle_4_5"
"trans_magician_male","16","4","safe_cycle_4_5"
"trans_magician_male","17","5","safe_cycle_4_5"
"trans_magician_male","18","4","safe_cycle_4_5"
"trans_magician_male","19","5","safe_cycle_4_5"
"trans_magician_male","20","4","safe_cycle_4_5"
"trans_professor_female","2","4","safe_cycle_4_5"
"trans_professor_female","6","4","safe_cycle_4_5"
"trans_professor_female","7","5","safe_cycle_4_5"
"trans_professor_female","8","4","safe_cycle_4_5"
"trans_professor_female","9","5","safe_cycle_4_5"
"trans_professor_female","10","4","safe_cycle_4_5"
"trans_professor_female","11","5","safe_cycle_4_5"
"trans_professor_female","12","4","safe_cycle_4_5"
"trans_professor_female","13","5","safe_cycle_4_5"
"trans_professor_female","14","4","safe_cycle_4_5"
"trans_professor_female","15","5","safe_cycle_4_5"
"trans_professor_female","16","4","safe_cycle_4_5"
"trans_professor_female","17","5","safe_cycle_4_5"
"trans_professor_female","18","4","safe_cycle_4_5"
"trans_professor_female","19","5","safe_cycle_4_5"
"trans_professor_female","20","4","safe_cycle_4_5"
"trans_professor_male","2","4","safe_cycle_4_5"
"trans_professor_male","6","4","safe_cycle_4_5"
"trans_professor_male","7","5","safe_cycle_4_5"
"trans_professor_male","8","4","safe_cycle_4_5"
"trans_professor_male","9","5","safe_cycle_4_5"
"trans_professor_male","10","4","safe_cycle_4_5"
"trans_professor_male","11","5","safe_cycle_4_5"
"trans_professor_male","12","4","safe_cycle_4_5"
"trans_professor_male","13","5","safe_cycle_4_5"
"trans_professor_male","14","4","safe_cycle_4_5"
"trans_professor_male","15","5","safe_cycle_4_5"
"trans_professor_male","16","4","safe_cycle_4_5"
"trans_professor_male","17","5","safe_cycle_4_5"
"trans_professor_male","18","4","safe_cycle_4_5"
"trans_professor_male","19","5","safe_cycle_4_5"
"trans_professor_male","20","4","safe_cycle_4_5"
"trans_sage_female","2","4","safe_cycle_4_5"
"trans_sage_female","6","4","safe_cycle_4_5"
"trans_sage_female","7","5","safe_cycle_4_5"
"trans_sage_female","8","4","safe_cycle_4_5"
"trans_sage_female","9","5","safe_cycle_4_5"
"trans_sage_female","10","4","safe_cycle_4_5"
"trans_sage_female","11","5","safe_cycle_4_5"
"trans_sage_female","12","4","safe_cycle_4_5"
"trans_sage_female","13","5","safe_cycle_4_5"
"trans_sage_female","14","4","safe_cycle_4_5"
"trans_sage_female","15","5","safe_cycle_4_5"
"trans_sage_female","16","4","safe_cycle_4_5"
"trans_sage_female","17","5","safe_cycle_4_5"
"trans_sage_female","18","4","safe_cycle_4_5"
"trans_sage_female","19","5","safe_cycle_4_5"
"trans_sage_female","20","4","safe_cycle_4_5"
"trans_sage_male","2","4","safe_cycle_4_5"
"trans_sage_male","6","4","safe_cycle_4_5"
"trans_sage_male","7","5","safe_cycle_4_5"
"trans_sage_male","8","4","safe_cycle_4_5"
"trans_sage_male","9","5","safe_cycle_4_5"
"trans_sage_male","10","4","safe_cycle_4_5"
"trans_sage_male","11","5","safe_cycle_4_5"
"trans_sage_male","12","4","safe_cycle_4_5"
"trans_sage_male","13","5","safe_cycle_4_5"
"trans_sage_male","14","4","safe_cycle_4_5"
"trans_sage_male","15","5","safe_cycle_4_5"
"trans_sage_male","16","4","safe_cycle_4_5"
"trans_sage_male","17","5","safe_cycle_4_5"
"trans_sage_male","18","4","safe_cycle_4_5"
"trans_sage_male","19","5","safe_cycle_4_5"
"trans_sage_male","20","4","safe_cycle_4_5"
"trans_wizard_female","2","4","safe_cycle_4_5"
"trans_wizard_female","6","4","safe_cycle_4_5"
"trans_wizard_female","7","5","safe_cycle_4_5"
"trans_wizard_female","8","4","safe_cycle_4_5"
"trans_wizard_female","9","5","safe_cycle_4_5"
"trans_wizard_female","10","4","safe_cycle_4_5"
"trans_wizard_female","11","5","safe_cycle_4_5"
"trans_wizard_female","12","4","safe_cycle_4_5"
"trans_wizard_female","13","5","safe_cycle_4_5"
"trans_wizard_female","14","4","safe_cycle_4_5"
"trans_wizard_female","15","5","safe_cycle_4_5"
"trans_wizard_female","16","4","safe_cycle_4_5"
"trans_wizard_female","17","5","safe_cycle_4_5"
"trans_wizard_female","18","4","safe_cycle_4_5"
"trans_wizard_female","19","5","safe_cycle_4_5"
"trans_wizard_female","20","4","safe_cycle_4_5"
"trans_wizard_male","2","4","safe_cycle_4_5"
"trans_wizard_male","6","4","safe_cycle_4_5"
"trans_wizard_male","7","5","safe_cycle_4_5"
"trans_wizard_male","8","4","safe_cycle_4_5"
"trans_wizard_male","9","5","safe_cycle_4_5"
"trans_wizard_male","10","4","safe_cycle_4_5"
"trans_wizard_male","11","5","safe_cycle_4_5"
