"Base","Style","Mode","ChangedEntries"
"ostrich_bard_male","18","generated_from_2_4_mask","47"
"ostrich_bard_male","19","generated_from_2_4_mask","47"
"ostrich_bard_male","20","generated_from_2_4_mask","47"
"ostrich_clown_male","1","generated_from_2_4_mask","42"
"ostrich_clown_male","3","generated_from_2_4_mask","42"
"ostrich_clown_male","5","generated_from_2_4_mask","42"
"ostrich_clown_male","6","generated_from_2_4_mask","42"
"ostrich_clown_male","7","generated_from_2_4_mask","42"
"ostrich_clown_male","8","generated_from_2_4_mask","42"
"ostrich_clown_male","9","generated_from_2_4_mask","42"
"ostrich_clown_male","10","generated_from_2_4_mask","42"
"ostrich_clown_male","11","generated_from_2_4_mask","42"
"ostrich_clown_male","12","generated_from_2_4_mask","42"
"ostrich_clown_male","13","generated_from_2_4_mask","42"
"ostrich_clown_male","14","generated_from_2_4_mask","42"
"ostrich_clown_male","15","generated_from_2_4_mask","42"
"ostrich_clown_male","16","generated_from_2_4_mask","42"
"ostrich_clown_male","17","generated_from_2_4_mask","42"
"ostrich_clown_male","18","generated_from_2_4_mask","42"
"ostrich_clown_male","19","generated_from_2_4_mask","42"
"ostrich_clown_male","20","generated_from_2_4_mask","42"
"ostrich_dancer_female","1","generated_from_2_4_mask","31"
"ostrich_dancer_female","3","generated_from_2_4_mask","31"
"ostrich_dancer_female","5","generated_from_2_4_mask","31"
"ostrich_dancer_female","6","generated_from_2_4_mask","31"
"ostrich_dancer_female","7","generated_from_2_4_mask","31"
"ostrich_dancer_female","8","generated_from_2_4_mask","31"
"ostrich_dancer_female","9","generated_from_2_4_mask","31"
"ostrich_dancer_female","10","generated_from_2_4_mask","31"
"ostrich_dancer_female","11","generated_from_2_4_mask","31"
"ostrich_dancer_female","12","generated_from_2_4_mask","31"
"ostrich_dancer_female","13","generated_from_2_4_mask","31"
"ostrich_dancer_female","14","generated_from_2_4_mask","31"
"ostrich_dancer_female","15","generated_from_2_4_mask","31"
"ostrich_dancer_female","16","generated_from_2_4_mask","31"
"ostrich_dancer_female","17","generated_from_2_4_mask","31"
"ostrich_dancer_female","18","generated_from_2_4_mask","31"
"ostrich_dancer_female","19","generated_from_2_4_mask","31"
"ostrich_dancer_female","20","generated_from_2_4_mask","31"
"ostrich_dancer_male","1","generated_from_2_4_mask","47"
"ostrich_dancer_male","3","generated_from_2_4_mask","47"
"ostrich_dancer_male","5","generated_from_2_4_mask","47"
"ostrich_dancer_male","6","generated_from_2_4_mask","47"
"ostrich_dancer_male","7","generated_from_2_4_mask","47"
"ostrich_dancer_male","8","generated_from_2_4_mask","47"
"ostrich_dancer_male","9","generated_from_2_4_mask","47"
"ostrich_dancer_male","10","generated_from_2_4_mask","47"
"ostrich_dancer_male","11","generated_from_2_4_mask","47"
"ostrich_dancer_male","12","generated_from_2_4_mask","47"
"ostrich_dancer_male","13","generated_from_2_4_mask","47"
"ostrich_dancer_male","14","generated_from_2_4_mask","47"
"ostrich_dancer_male","15","generated_from_2_4_mask","47"
"ostrich_dancer_male","16","generated_from_2_4_mask","47"
"ostrich_dancer_male","17","generated_from_2_4_mask","47"
"ostrich_dancer_male","18","generated_from_2_4_mask","47"
"ostrich_dancer_male","19","generated_from_2_4_mask","47"
"ostrich_dancer_male","20","generated_from_2_4_mask","47"
"ostrich_hunter_female","1","generated_from_2_4_mask","46"
"ostrich_hunter_female","3","generated_from_2_4_mask","46"
"ostrich_hunter_female","5","generated_from_2_4_mask","46"
"ostrich_hunter_female","6","generated_from_2_4_mask","46"
"ostrich_hunter_female","7","generated_from_2_4_mask","46"
"ostrich_hunter_female","8","generated_from_2_4_mask","46"
"ostrich_hunter_female","9","generated_from_2_4_mask","46"
"ostrich_hunter_female","10","generated_from_2_4_mask","46"
"ostrich_hunter_female","11","generated_from_2_4_mask","46"
"ostrich_hunter_female","12","generated_from_2_4_mask","46"
"ostrich_hunter_female","13","generated_from_2_4_mask","46"
"ostrich_hunter_female","14","generated_from_2_4_mask","46"
"ostrich_hunter_female","15","generated_from_2_4_mask","46"
"ostrich_hunter_female","16","generated_from_2_4_mask","46"
"ostrich_hunter_female","17","generated_from_2_4_mask","46"
"ostrich_hunter_female","18","generated_from_2_4_mask","46"
"ostrich_hunter_female","19","generated_from_2_4_mask","46"
"ostrich_hunter_female","20","generated_from_2_4_mask","46"
"ostrich_hunter_male","1","generated_from_2_4_mask","40"
"ostrich_hunter_male","3","generated_from_2_4_mask","40"
"ostrich_hunter_male","5","generated_from_2_4_mask","40"
"ostrich_hunter_male","6","generated_from_2_4_mask","40"
"ostrich_hunter_male","7","generated_from_2_4_mask","40"
"ostrich_hunter_male","8","generated_from_2_4_mask","40"
"ostrich_hunter_male","9","generated_from_2_4_mask","40"
"ostrich_hunter_male","10","generated_from_2_4_mask","40"
"ostrich_hunter_male","11","generated_from_2_4_mask","40"
"ostrich_hunter_male","12","generated_from_2_4_mask","40"
"ostrich_hunter_male","13","generated_from_2_4_mask","40"
"ostrich_hunter_male","14","generated_from_2_4_mask","40"
"ostrich_hunter_male","15","generated_from_2_4_mask","40"
"ostrich_hunter_male","16","generated_from_2_4_mask","40"
"ostrich_hunter_male","17","generated_from_2_4_mask","40"
"ostrich_hunter_male","18","generated_from_2_4_mask","40"
"ostrich_hunter_male","19","generated_from_2_4_mask","40"
"ostrich_hunter_male","20","generated_from_2_4_mask","40"
"ostrich_sniper_female","1","generated_from_2_4_mask","52"
"ostrich_sniper_female","3","generated_from_2_4_mask","52"
"ostrich_sniper_female","5","generated_from_2_4_mask","52"
"ostrich_sniper_female","6","generated_from_2_4_mask","52"
"ostrich_sniper_female","7","generated_from_2_4_mask","52"
"ostrich_sniper_female","8","generated_from_2_4_mask","52"
"ostrich_sniper_female","9","generated_from_2_4_mask","52"
"ostrich_sniper_female","10","generated_from_2_4_mask","52"
"ostrich_sniper_female","11","generated_from_2_4_mask","52"
"ostrich_sniper_female","12","generated_from_2_4_mask","52"
"ostrich_sniper_female","13","generated_from_2_4_mask","52"
"ostrich_sniper_female","14","generated_from_2_4_mask","52"
"ostrich_sniper_female","15","generated_from_2_4_mask","52"
"ostrich_sniper_female","16","generated_from_2_4_mask","52"
"ostrich_sniper_female","17","generated_from_2_4_mask","52"
"ostrich_sniper_female","18","generated_from_2_4_mask","52"
"ostrich_sniper_female","19","generated_from_2_4_mask","52"
"ostrich_sniper_female","20","generated_from_2_4_mask","52"
"ostrich_sniper_male","1","generated_from_2_4_mask","41"
"ostrich_sniper_male","3","generated_from_2_4_mask","41"
"ostrich_sniper_male","5","generated_from_2_4_mask","41"
"ostrich_sniper_male","6","generated_from_2_4_mask","41"
"ostrich_sniper_male","7","generated_from_2_4_mask","41"
"ostrich_sniper_male","8","generated_from_2_4_mask","41"
"ostrich_sniper_male","9","generated_from_2_4_mask","41"
"ostrich_sniper_male","10","generated_from_2_4_mask","41"
"ostrich_sniper_male","11","generated_from_2_4_mask","41"
"ostrich_sniper_male","12","generated_from_2_4_mask","41"
"ostrich_sniper_male","13","generated_from_2_4_mask","41"
"ostrich_sniper_male","14","generated_from_2_4_mask","41"
"ostrich_sniper_male","15","generated_from_2_4_mask","41"
"ostrich_sniper_male","16","generated_from_2_4_mask","41"
"ostrich_sniper_male","17","generated_from_2_4_mask","41"
"ostrich_sniper_male","18","generated_from_2_4_mask","41"
"ostrich_sniper_male","19","generated_from_2_4_mask","41"
"ostrich_sniper_male","20","generated_from_2_4_mask","41"
"paladin_female","1","generated_from_2_4_mask","54"
"paladin_female","3","generated_from_2_4_mask","54"
"paladin_female","5","generated_from_2_4_mask","54"
"paladin_female","6","generated_from_2_4_mask","54"
"paladin_female","7","generated_from_2_4_mask","54"
"paladin_female","8","generated_from_2_4_mask","54"
"paladin_female","9","generated_from_2_4_mask","54"
"paladin_female","10","generated_from_2_4_mask","54"
"paladin_female","11","generated_from_2_4_mask","54"
"paladin_female","12","generated_from_2_4_mask","54"
"paladin_female","13","generated_from_2_4_mask","54"
"paladin_female","14","generated_from_2_4_mask","54"
"paladin_female","15","generated_from_2_4_mask","54"
"paladin_female","16","generated_from_2_4_mask","54"
"paladin_female","17","generated_from_2_4_mask","54"
"paladin_female","18","generated_from_2_4_mask","54"
"paladin_female","19","generated_from_2_4_mask","54"
"paladin_female","20","generated_from_2_4_mask","54"
"paladin_male","1","generated_from_2_4_mask","51"
"paladin_male","3","generated_from_2_4_mask","51"
"paladin_male","5","generated_from_2_4_mask","51"
"paladin_male","6","generated_from_2_4_mask","51"
"paladin_male","7","generated_from_2_4_mask","51"
"paladin_male","8","generated_from_2_4_mask","51"
"paladin_male","9","generated_from_2_4_mask","51"
"paladin_male","10","generated_from_2_4_mask","51"
"paladin_male","11","generated_from_2_4_mask","51"
"paladin_male","12","generated_from_2_4_mask","51"
"paladin_male","13","generated_from_2_4_mask","51"
"paladin_male","14","generated_from_2_4_mask","51"
"paladin_male","15","generated_from_2_4_mask","51"
"paladin_male","16","generated_from_2_4_mask","51"
"paladin_male","17","generated_from_2_4_mask","51"
"paladin_male","18","generated_from_2_4_mask","51"
"paladin_male","19","generated_from_2_4_mask","51"
"paladin_male","20","generated_from_2_4_mask","51"
"peco_paladin_female","1","generated_from_2_4_mask","47"
"peco_paladin_female","3","generated_from_2_4_mask","47"
"peco_paladin_female","5","generated_from_2_4_mask","47"
"peco_paladin_female","6","generated_from_2_4_mask","47"
"peco_paladin_female","7","generated_from_2_4_mask","47"
"peco_paladin_female","8","generated_from_2_4_mask","47"
"peco_paladin_female","9","generated_from_2_4_mask","47"
"peco_paladin_female","10","generated_from_2_4_mask","47"
"peco_paladin_female","11","generated_from_2_4_mask","47"
"peco_paladin_female","12","generated_from_2_4_mask","47"
"peco_paladin_female","13","generated_from_2_4_mask","47"
"peco_paladin_female","14","generated_from_2_4_mask","47"
"peco_paladin_female","15","generated_from_2_4_mask","47"
"peco_paladin_female","16","generated_from_2_4_mask","47"
"peco_paladin_female","17","generated_from_2_4_mask","47"
"peco_paladin_female","18","generated_from_2_4_mask","47"
"peco_paladin_female","19","generated_from_2_4_mask","47"
"peco_paladin_female","20","generated_from_2_4_mask","47"
"peco_paladin_male","1","generated_from_2_4_mask","51"
"peco_paladin_male","3","generated_from_2_4_mask","51"
"peco_paladin_male","5","generated_from_2_4_mask","51"
"peco_paladin_male","6","generated_from_2_4_mask","51"
"peco_paladin_male","7","generated_from_2_4_mask","51"
"peco_paladin_male","8","generated_from_2_4_mask","51"
"peco_paladin_male","9","generated_from_2_4_mask","51"
"peco_paladin_male","10","generated_from_2_4_mask","51"
"peco_paladin_male","11","generated_from_2_4_mask","51"
"peco_paladin_male","12","generated_from_2_4_mask","51"
"peco_paladin_male","13","generated_from_2_4_mask","51"
"peco_paladin_male","14","generated_from_2_4_mask","51"
"peco_paladin_male","15","generated_from_2_4_mask","51"
"peco_paladin_male","16","generated_from_2_4_mask","51"
"peco_paladin_male","17","generated_from_2_4_mask","51"
"peco_paladin_male","18","generated_from_2_4_mask","51"
"peco_paladin_male","19","generated_from_2_4_mask","51"
"peco_paladin_male","20","generated_from_2_4_mask","51"
"peco_swordman_female","1","generated_from_2_4_mask","41"
"peco_swordman_female","3","generated_from_2_4_mask","41"
"peco_swordman_female","5","generated_from_2_4_mask","41"
"peco_swordman_female","6","generated_from_2_4_mask","41"
"peco_swordman_female","7","generated_from_2_4_mask","41"
"peco_swordman_female","8","generated_from_2_4_mask","41"
"peco_swordman_female","9","generated_from_2_4_mask","41"
"peco_swordman_female","10","generated_from_2_4_mask","41"
"peco_swordman_female","11","generated_from_2_4_mask","41"
"peco_swordman_female","12","generated_from_2_4_mask","41"
"peco_swordman_female","13","generated_from_2_4_mask","41"
"peco_swordman_female","14","generated_from_2_4_mask","41"
"peco_swordman_female","15","generated_from_2_4_mask","41"
"peco_swordman_female","16","generated_from_2_4_mask","41"
"peco_swordman_female","17","generated_from_2_4_mask","41"
"peco_swordman_female","18","generated_from_2_4_mask","41"
"peco_swordman_female","19","generated_from_2_4_mask","41"
"peco_swordman_female","20","generated_from_2_4_mask","41"
"peco_swordman_male","1","generated_from_2_4_mask","47"
"peco_swordman_male","3","generated_from_2_4_mask","47"
"peco_swordman_male","5","generated_from_2_4_mask","47"
"peco_swordman_male","6","generated_from_2_4_mask","47"
"peco_swordman_male","7","generated_from_2_4_mask","47"
"peco_swordman_male","8","generated_from_2_4_mask","47"
"peco_swordman_male","9","generated_from_2_4_mask","47"
"peco_swordman_male","10","generated_from_2_4_mask","47"
"peco_swordman_male","11","generated_from_2_4_mask","47"
"peco_swordman_male","12","generated_from_2_4_mask","47"
"peco_swordman_male","13","generated_from_2_4_mask","47"
"peco_swordman_male","14","generated_from_2_4_mask","47"
"peco_swordman_male","15","generated_from_2_4_mask","47"
"peco_swordman_male","16","generated_from_2_4_mask","47"
"peco_swordman_male","17","generated_from_2_4_mask","47"
"peco_swordman_male","18","generated_from_2_4_mask","47"
"peco_swordman_male","19","generated_from_2_4_mask","47"
"peco_swordman_male","20","generated_from_2_4_mask","47"
"priest_female","1","generated_from_2_4_mask","21"
"priest_female","3","generated_from_2_4_mask","21"
"priest_female","5","generated_from_2_4_mask","21"
"priest_female","6","generated_from_2_4_mask","21"
"priest_female","7","generated_from_2_4_mask","21"
"priest_female","8","generated_from_2_4_mask","21"
"priest_female","9","generated_from_2_4_mask","21"
"priest_female","10","generated_from_2_4_mask","21"
"priest_female","11","generated_from_2_4_mask","21"
"priest_female","12","generated_from_2_4_mask","21"
"priest_female","13","generated_from_2_4_mask","21"
"priest_female","14","generated_from_2_4_mask","21"
"priest_female","15","generated_from_2_4_mask","21"
"priest_female","16","generated_from_2_4_mask","21"
"priest_female","17","generated_from_2_4_mask","21"
"priest_female","18","generated_from_2_4_mask","21"
"priest_female","19","generated_from_2_4_mask","21"
"priest_female","20","generated_from_2_4_mask","21"
"priest_female_riding","1","generated_from_2_4_mask","21"
"priest_female_riding","3","generated_from_2_4_mask","21"
"priest_female_riding","5","generated_from_2_4_mask","21"
"priest_female_riding","6","generated_from_2_4_mask","21"
"priest_female_riding","7","generated_from_2_4_mask","21"
"priest_female_riding","8","generated_from_2_4_mask","21"
"priest_female_riding","9","generated_from_2_4_mask","21"
"priest_female_riding","10","generated_from_2_4_mask","21"
"priest_female_riding","11","generated_from_2_4_mask","21"
"priest_female_riding","12","generated_from_2_4_mask","21"
"priest_female_riding","13","generated_from_2_4_mask","21"
"priest_female_riding","14","generated_from_2_4_mask","21"
"priest_female_riding","15","generated_from_2_4_mask","21"
"priest_female_riding","16","generated_from_2_4_mask","21"
"priest_female_riding","17","generated_from_2_4_mask","21"
"priest_female_riding","18","generated_from_2_4_mask","21"
"priest_female_riding","19","generated_from_2_4_mask","21"
"priest_female_riding","20","generated_from_2_4_mask","21"
"priest_male","1","generated_from_2_4_mask","18"
"priest_male","3","generated_from_2_4_mask","18"
"priest_male","5","generated_from_2_4_mask","18"
"priest_male","6","generated_from_2_4_mask","18"
"priest_male","7","generated_from_2_4_mask","18"
"priest_male","8","generated_from_2_4_mask","18"
"priest_male","9","generated_from_2_4_mask","18"
"priest_male","10","generated_from_2_4_mask","18"
"priest_male","11","generated_from_2_4_mask","18"
"priest_male","12","generated_from_2_4_mask","18"
"priest_male","13","generated_from_2_4_mask","18"
"priest_male","14","generated_from_2_4_mask","18"
"priest_male","15","generated_from_2_4_mask","18"
"priest_male","16","generated_from_2_4_mask","18"
"priest_male","17","generated_from_2_4_mask","18"
"priest_male","18","generated_from_2_4_mask","18"
"priest_male","19","generated_from_2_4_mask","18"
"priest_male","20","generated_from_2_4_mask","18"
"priest_male_riding","1","generated_from_2_4_mask","18"
"priest_male_riding","3","generated_from_2_4_mask","18"
"priest_male_riding","5","generated_from_2_4_mask","18"
"priest_male_riding","6","generated_from_2_4_mask","18"
"priest_male_riding","7","generated_from_2_4_mask","18"
"priest_male_riding","8","generated_from_2_4_mask","18"
"priest_male_riding","9","generated_from_2_4_mask","18"
"priest_male_riding","10","generated_from_2_4_mask","18"
"priest_male_riding","11","generated_from_2_4_mask","18"
"priest_male_riding","12","generated_from_2_4_mask","18"
"priest_male_riding","13","generated_from_2_4_mask","18"
"priest_male_riding","14","generated_from_2_4_mask","18"
"priest_male_riding","15","generated_from_2_4_mask","18"
"priest_male_riding","16","generated_from_2_4_mask","18"
"priest_male_riding","17","generated_from_2_4_mask","18"
"priest_male_riding","18","generated_from_2_4_mask","18"
"priest_male_riding","19","generated_from_2_4_mask","18"
"priest_male_riding","20","generated_from_2_4_mask","18"
"professor_female","1","generated_from_2_4_mask","48"
"professor_female","3","generated_from_2_4_mask","48"
"professor_female","5","generated_from_2_4_mask","48"
"professor_female","6","generated_from_2_4_mask","48"
"professor_female","7","generated_from_2_4_mask","48"
"professor_female","8","generated_from_2_4_mask","48"
"professor_female","9","generated_from_2_4_mask","48"
"professor_female","10","generated_from_2_4_mask","48"
"professor_female","11","generated_from_2_4_mask","48"
"professor_female","12","generated_from_2_4_mask","48"
"professor_female","13","generated_from_2_4_mask","48"
"professor_female","14","generated_from_2_4_mask","48"
"professor_female","15","generated_from_2_4_mask","48"
"professor_female","16","generated_from_2_4_mask","48"
"professor_female","17","generated_from_2_4_mask","48"
"professor_female","18","generated_from_2_4_mask","48"
"professor_female","19","generated_from_2_4_mask","48"
"professor_female","20","generated_from_2_4_mask","48"
"professor_male","1","generated_from_2_4_mask","51"
"professor_male","3","generated_from_2_4_mask","51"
"professor_male","5","generated_from_2_4_mask","51"
"professor_male","6","generated_from_2_4_mask","51"
"professor_male","7","generated_from_2_4_mask","51"
"professor_male","8","generated_from_2_4_mask","51"
"professor_male","9","generated_from_2_4_mask","51"
"professor_male","10","generated_from_2_4_mask","51"
"professor_male","11","generated_from_2_4_mask","51"
"professor_male","12","generated_from_2_4_mask","51"
"professor_male","13","generated_from_2_4_mask","51"
"professor_male","14","generated_from_2_4_mask","51"
"professor_male","15","generated_from_2_4_mask","51"
"professor_male","16","generated_from_2_4_mask","51"
"professor_male","17","generated_from_2_4_mask","51"
"professor_male","18","generated_from_2_4_mask","51"
"professor_male","19","generated_from_2_4_mask","51"
"professor_male","20","generated_from_2_4_mask","51"
"rogue_female","1","generated_from_2_4_mask","33"
"rogue_female","3","generated_from_2_4_mask","33"
"rogue_female","5","generated_from_2_4_mask","33"
"rogue_female","6","generated_from_2_4_mask","33"
"rogue_female","7","generated_from_2_4_mask","33"
"rogue_female","8","generated_from_2_4_mask","33"
"rogue_female","9","generated_from_2_4_mask","33"
"rogue_female","10","generated_from_2_4_mask","33"
"rogue_female","11","generated_from_2_4_mask","33"
"rogue_female","12","generated_from_2_4_mask","33"
"rogue_female","13","generated_from_2_4_mask","33"
"rogue_female","14","generated_from_2_4_mask","33"
"rogue_female","15","generated_from_2_4_mask","33"
"rogue_female","16","generated_from_2_4_mask","33"
"rogue_female","17","generated_from_2_4_mask","33"
"rogue_female","18","generated_from_2_4_mask","33"
"rogue_female","19","generated_from_2_4_mask","33"
"rogue_female","20","generated_from_2_4_mask","33"
"rogue_male","1","generated_from_2_4_mask","33"
"rogue_male","3","generated_from_2_4_mask","33"
"rogue_male","5","generated_from_2_4_mask","33"
"rogue_male","6","generated_from_2_4_mask","33"
"rogue_male","7","generated_from_2_4_mask","33"
"rogue_male","8","generated_from_2_4_mask","33"
"rogue_male","9","generated_from_2_4_mask","33"
"rogue_male","10","generated_from_2_4_mask","33"
"rogue_male","11","generated_from_2_4_mask","33"
"rogue_male","12","generated_from_2_4_mask","33"
"rogue_male","13","generated_from_2_4_mask","33"
"rogue_male","14","generated_from_2_4_mask","33"
"rogue_male","15","generated_from_2_4_mask","33"
"rogue_male","16","generated_from_2_4_mask","33"
"rogue_male","17","generated_from_2_4_mask","33"
"rogue_male","18","generated_from_2_4_mask","33"
"rogue_male","19","generated_from_2_4_mask","33"
"rogue_male","20","generated_from_2_4_mask","33"
"sage_female","1","generated_from_2_4_mask","49"
"sage_female","3","generated_from_2_4_mask","49"
"sage_female","5","generated_from_2_4_mask","49"
"sage_female","6","generated_from_2_4_mask","49"
"sage_female","7","generated_from_2_4_mask","49"
"sage_female","8","generated_from_2_4_mask","49"
"sage_female","9","generated_from_2_4_mask","49"
"sage_female","10","generated_from_2_4_mask","49"
"sage_female","11","generated_from_2_4_mask","49"
"sage_female","12","generated_from_2_4_mask","49"
"sage_female","13","generated_from_2_4_mask","49"
"sage_female","14","generated_from_2_4_mask","49"
"sage_female","15","generated_from_2_4_mask","49"
"sage_female","16","generated_from_2_4_mask","49"
"sage_female","17","generated_from_2_4_mask","49"
"sage_female","18","generated_from_2_4_mask","49"
"sage_female","19","generated_from_2_4_mask","49"
"sage_female","20","generated_from_2_4_mask","49"
"sage_male","1","generated_from_2_4_mask","71"
"sage_male","3","generated_from_2_4_mask","71"
"sage_male","5","generated_from_2_4_mask","71"
"sage_male","6","generated_from_2_4_mask","71"
"sage_male","7","generated_from_2_4_mask","71"
"sage_male","8","generated_from_2_4_mask","71"
"sage_male","9","generated_from_2_4_mask","71"
"sage_male","10","generated_from_2_4_mask","71"
"sage_male","11","generated_from_2_4_mask","71"
"sage_male","12","generated_from_2_4_mask","71"
"sage_male","13","generated_from_2_4_mask","71"
"sage_male","14","generated_from_2_4_mask","71"
"sage_male","15","generated_from_2_4_mask","71"
"sage_male","16","generated_from_2_4_mask","71"
"sage_male","17","generated_from_2_4_mask","71"
"sage_male","18","generated_from_2_4_mask","71"
"sage_male","19","generated_from_2_4_mask","71"
"sage_male","20","generated_from_2_4_mask","71"
"sniper_female","1","generated_from_2_4_mask","52"
"sniper_female","3","generated_from_2_4_mask","52"
"sniper_female","5","generated_from_2_4_mask","52"
"sniper_female","6","generated_from_2_4_mask","52"
"sniper_female","7","generated_from_2_4_mask","52"
"sniper_female","8","generated_from_2_4_mask","52"
"sniper_female","9","generated_from_2_4_mask","52"
"sniper_female","10","generated_from_2_4_mask","52"
"sniper_female","11","generated_from_2_4_mask","52"
"sniper_female","12","generated_from_2_4_mask","52"
"sniper_female","13","generated_from_2_4_mask","52"
"sniper_female","14","generated_from_2_4_mask","52"
"sniper_female","15","generated_from_2_4_mask","52"
"sniper_female","16","generated_from_2_4_mask","52"
"sniper_female","17","generated_from_2_4_mask","52"
"sniper_female","18","generated_from_2_4_mask","52"
"sniper_female","19","generated_from_2_4_mask","52"
"sniper_female","20","generated_from_2_4_mask","52"
"sniper_male","1","generated_from_2_4_mask","41"
"sniper_male","3","generated_from_2_4_mask","41"
"sniper_male","5","generated_from_2_4_mask","41"
"sniper_male","6","generated_from_2_4_mask","41"
"sniper_male","7","generated_from_2_4_mask","41"
"sniper_male","8","generated_from_2_4_mask","41"
"sniper_male","9","generated_from_2_4_mask","41"
"sniper_male","10","generated_from_2_4_mask","41"
"sniper_male","11","generated_from_2_4_mask","41"
"sniper_male","12","generated_from_2_4_mask","41"
"sniper_male","13","generated_from_2_4_mask","41"
"sniper_male","14","generated_from_2_4_mask","41"
"sniper_male","15","generated_from_2_4_mask","41"
"sniper_male","16","generated_from_2_4_mask","41"
"sniper_male","17","generated_from_2_4_mask","41"
"sniper_male","18","generated_from_2_4_mask","41"
"sniper_male","19","generated_from_2_4_mask","41"
"sniper_male","20","generated_from_2_4_mask","41"
"stalker_female","1","generated_from_2_4_mask","39"
"stalker_female","3","generated_from_2_4_mask","39"
"stalker_female","5","generated_from_2_4_mask","39"
"stalker_female","6","generated_from_2_4_mask","39"
"stalker_female","7","generated_from_2_4_mask","39"
"stalker_female","8","generated_from_2_4_mask","39"
"stalker_female","9","generated_from_2_4_mask","39"
"stalker_female","10","generated_from_2_4_mask","39"
"stalker_female","11","generated_from_2_4_mask","39"
"stalker_female","12","generated_from_2_4_mask","39"
"stalker_female","13","generated_from_2_4_mask","39"
"stalker_female","14","generated_from_2_4_mask","39"
"stalker_female","15","generated_from_2_4_mask","39"
"stalker_female","16","generated_from_2_4_mask","39"
"stalker_female","17","generated_from_2_4_mask","39"
"stalker_female","18","generated_from_2_4_mask","39"
"stalker_female","19","generated_from_2_4_mask","39"
"stalker_female","20","generated_from_2_4_mask","39"
"stalker_male","1","generated_from_2_4_mask","41"
"stalker_male","3","generated_from_2_4_mask","41"
"stalker_male","5","generated_from_2_4_mask","41"
"stalker_male","6","generated_from_2_4_mask","41"
"stalker_male","7","generated_from_2_4_mask","41"
"stalker_male","8","generated_from_2_4_mask","41"
"stalker_male","9","generated_from_2_4_mask","41"
"stalker_male","10","generated_from_2_4_mask","41"
"stalker_male","11","generated_from_2_4_mask","41"
"stalker_male","12","generated_from_2_4_mask","41"
"stalker_male","13","generated_from_2_4_mask","41"
"stalker_male","14","generated_from_2_4_mask","41"
"stalker_male","15","generated_from_2_4_mask","41"
"stalker_male","16","generated_from_2_4_mask","41"
"stalker_male","17","generated_from_2_4_mask","41"
"stalker_male","18","generated_from_2_4_mask","41"
"stalker_male","19","generated_from_2_4_mask","41"
"stalker_male","20","generated_from_2_4_mask","41"
"super_novice_female","1","generated_from_2_4_mask","24"
"super_novice_female","3","generated_from_2_4_mask","24"
"super_novice_female","5","generated_from_2_4_mask","24"
"super_novice_female","6","generated_from_2_4_mask","24"
"super_novice_female","7","generated_from_2_4_mask","24"
"super_novice_female","8","generated_from_2_4_mask","24"
"super_novice_female","9","generated_from_2_4_mask","24"
"super_novice_female","10","generated_from_2_4_mask","24"
"super_novice_female","11","generated_from_2_4_mask","24"
"super_novice_female","12","generated_from_2_4_mask","24"
"super_novice_female","13","generated_from_2_4_mask","24"
"super_novice_female","14","generated_from_2_4_mask","24"
"super_novice_female","15","generated_from_2_4_mask","24"
"super_novice_female","16","generated_from_2_4_mask","24"
"super_novice_female","17","generated_from_2_4_mask","24"
"super_novice_female","18","generated_from_2_4_mask","24"
"super_novice_female","19","generated_from_2_4_mask","24"
"super_novice_female","20","generated_from_2_4_mask","24"
"super_novice_female_riding","1","generated_from_2_4_mask","24"
"super_novice_female_riding","3","generated_from_2_4_mask","24"
"super_novice_female_riding","5","generated_from_2_4_mask","24"
"super_novice_female_riding","6","generated_from_2_4_mask","24"
"super_novice_female_riding","7","generated_from_2_4_mask","24"
"super_novice_female_riding","8","generated_from_2_4_mask","24"
"super_novice_female_riding","9","generated_from_2_4_mask","24"
"super_novice_female_riding","10","generated_from_2_4_mask","24"
"super_novice_female_riding","11","generated_from_2_4_mask","24"
"super_novice_female_riding","12","generated_from_2_4_mask","24"
"super_novice_female_riding","13","generated_from_2_4_mask","24"
"super_novice_female_riding","14","generated_from_2_4_mask","24"
"super_novice_female_riding","15","generated_from_2_4_mask","24"
"super_novice_female_riding","16","generated_from_2_4_mask","24"
"super_novice_female_riding","17","generated_from_2_4_mask","24"
"super_novice_female_riding","18","generated_from_2_4_mask","24"
"super_novice_female_riding","19","generated_from_2_4_mask","24"
"super_novice_female_riding","20","generated_from_2_4_mask","24"
"super_novice_male","1","generated_from_2_4_mask","33"
"super_novice_male","3","generated_from_2_4_mask","33"
"super_novice_male","5","generated_from_2_4_mask","33"
"super_novice_male","6","generated_from_2_4_mask","33"
"super_novice_male","7","generated_from_2_4_mask","33"
"super_novice_male","8","generated_from_2_4_mask","33"
"super_novice_male","9","generated_from_2_4_mask","33"
"super_novice_male","10","generated_from_2_4_mask","33"
"super_novice_male","11","generated_from_2_4_mask","33"
"super_novice_male","12","generated_from_2_4_mask","33"
"super_novice_male","13","generated_from_2_4_mask","33"
"super_novice_male","14","generated_from_2_4_mask","33"
"super_novice_male","15","generated_from_2_4_mask","33"
"super_novice_male","16","generated_from_2_4_mask","33"
"super_novice_male","17","generated_from_2_4_mask","33"
"super_novice_male","18","generated_from_2_4_mask","33"
"super_novice_male","19","generated_from_2_4_mask","33"
"super_novice_male","20","generated_from_2_4_mask","33"
"super_novice_male_riding","1","generated_from_2_4_mask","33"
